#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
           1       1.065       1.065           0
           2       1.065       1.065           0
           3       1.065       1.065           0
           4       1.065       1.065           0
           5       1.065       1.065           0
           6       1.065       1.065 6.08337e-09
           7       1.065       1.065 5.63211e-09
           8       1.065       1.065 5.26836e-09
           9       1.065       1.065 4.96705e-09
          10       1.065       1.065  8.1617e-09
          11       1.065       1.065 7.78188e-09
          12       1.065       1.065 7.45058e-09
          13       1.065       1.065 7.15829e-09
          14       1.065       1.065  6.8979e-09
          15       1.065       1.065   6.664e-09
          16       1.065       1.065 6.45239e-09
          17       1.065       1.065 6.25974e-09
          18       1.065       1.065 3.51224e-09
          19       1.065       1.065 3.41856e-09
          20       1.065       1.065   3.332e-09
