#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
           1    0.990714    0.990714           0
           2    0.856077    0.923396   0.0476014
           3     0.85449    0.900427   0.0368614
           4    0.858836    0.890029   0.0290756
           5    0.825303    0.877084   0.0259829
           6    0.854172    0.873265   0.0219313
           7     0.85606    0.870807   0.0189355
           8     0.84882    0.868059   0.0167668
           9    0.875475    0.868883   0.0149241
          10     0.88044    0.870039   0.0134763
          11    0.855187    0.868689   0.0123187
          12    0.854994    0.867547   0.0113448
          13    0.809142    0.863055   0.0113269
          14    0.864673     0.86317   0.0105184
          15    0.847595    0.862132   0.0098683
          16    0.859995    0.861998  0.00925243
          17     0.85206    0.861414  0.00872662
          18    0.847545    0.860643  0.00827575
          19    0.881582    0.861745  0.00791322
          20    0.827578    0.860037  0.00769976
          21    0.861138    0.860089  0.00733329
          22     0.81837    0.858193    0.007241
          23    0.816211    0.856368  0.00715253
          24    0.862351    0.856617  0.00685885
          25    0.861482    0.856812  0.00658726
          26    0.839621     0.85615    0.006367
          27    0.847272    0.855822  0.00613967
          28    0.865674    0.856174  0.00593047
          29    0.883543    0.857117  0.00580058
          30    0.844778    0.856706  0.00562179
          31    0.819174    0.855495  0.00556929
          32    0.852057    0.855388  0.00539628
          33    0.825927    0.854495  0.00530609
          34    0.814053    0.853306  0.00528167
          35    0.828138    0.852587  0.00517949
          36     0.84585    0.852399  0.00503899
          37    0.851604    0.852378  0.00490285
          38    0.840364    0.852062  0.00478401
          39    0.856694    0.852181  0.00466281
          40    0.829543    0.851615  0.00458046
          41    0.855941     0.85172  0.00446996
          42    0.853228    0.851756  0.00436367
          43    0.849256    0.851698  0.00426258
          44      0.8515    0.851693  0.00416571
          45    0.847421    0.851598  0.00407422
          46    0.854534    0.851662  0.00398615
          47    0.843849    0.851496   0.0039048
          48    0.893778    0.852377  0.00392155
          49    0.865891    0.852653   0.0038512
          50    0.872874    0.853057  0.00379536
          51    0.874947    0.853486  0.00374513
          52      0.8621    0.853652  0.00367677
          53    0.845786    0.853504  0.00361039
          54    0.853122    0.853496  0.00354354
          55    0.837625    0.853208  0.00349084
          56    0.823894    0.852684  0.00346753
          57    0.848042    0.852603  0.00340765
          58     0.85996     0.85273  0.00335126
          59    0.848351    0.852656  0.00329528
          60    0.850702    0.852623  0.00324052
          61    0.866666    0.852853  0.00319556
          62    0.843695    0.852706  0.00314743
          63     0.89322    0.853349  0.00316249
          64    0.841744    0.853167  0.00311827
          65    0.887069    0.853689  0.00311361
          66    0.844289    0.853546  0.00306969
          67    0.859735    0.853639  0.00302526
          68    0.825139     0.85322  0.00300966
          69    0.839164    0.853016  0.00297293
          70    0.876698    0.853354  0.00294965
          71    0.856291    0.853396  0.00290839
          72       0.872    0.853654  0.00287945
          73    0.854782     0.85367  0.00284005
          74     0.85507    0.853688  0.00280173
          75    0.862962    0.853812   0.0027671
          76    0.843033     0.85367  0.00273433
          77     0.86036    0.853757   0.0027002
          78     0.84094    0.853593  0.00267057
          79    0.880017    0.853927  0.00265763
          80    0.840419    0.853758  0.00262977
          81     0.83803    0.853564  0.00260446
          82     0.86938    0.853757  0.00257983
          83     0.87511    0.854014  0.00256155
          84    0.852332    0.853994  0.00253113
          85    0.843012    0.853865  0.00250465
          86    0.833944    0.853634  0.00248621
          87    0.843806    0.853521   0.0024602
          88    0.867295    0.853677  0.00243722
          89    0.857608    0.853721  0.00241023
          90    0.859319    0.853783  0.00238426
          91    0.853773    0.853783  0.00235806
          92    0.888876    0.854165  0.00236307
          93    0.846069    0.854078  0.00233927
          94    0.834595     0.85387  0.00232354
          95    0.837506    0.853698  0.00230546
          96    0.852801    0.853689  0.00228147
          97    0.844545    0.853595  0.00225989
          98     0.81534    0.853204   0.0022703
          99    0.852124    0.853193  0.00224739
         100    0.815505    0.852816   0.0022563
         101    0.853703    0.852825  0.00223397
