#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
           1  -0.0318393  -0.0318393           0
           2  -0.0318436  -0.0318415 1.53748e-06
           3   -0.031848  -0.0318436 2.05578e-06
           4  -0.0318525  -0.0318459 2.46214e-06
           5  -0.0318583  -0.0318483 2.97324e-06
           6   -0.031863  -0.0318508 3.33734e-06
           7  -0.0318653  -0.0318529  3.4436e-06
           8  -0.0318694  -0.0318549 3.57966e-06
           9  -0.0318736   -0.031857 3.73593e-06
          10  -0.0318773   -0.031859 3.87483e-06
          11  -0.0318818  -0.0318611 4.03916e-06
          12  -0.0318859  -0.0318632 4.19607e-06
          13  -0.0318887  -0.0318651 4.30721e-06
          14  -0.0318916   -0.031867 4.39472e-06
          15  -0.0318928  -0.0318687 4.42571e-06
          16  -0.0318959  -0.0318704 4.46281e-06
          17  -0.0318978  -0.0318721 4.48045e-06
          18  -0.0319029  -0.0318738 4.54664e-06
          19  -0.0319072  -0.0318755 4.63574e-06
          20  -0.0319092  -0.0318772 4.69976e-06
          21   -0.031912  -0.0318789 4.75877e-06
          22  -0.0319142  -0.0318805 4.80541e-06
          23  -0.0319158   -0.031882 4.83541e-06
          24  -0.0319204  -0.0318836 4.89111e-06
          25  -0.0319247  -0.0318852 4.96452e-06
          26  -0.0319278  -0.0318869 5.03574e-06
          27  -0.0319307  -0.0318885 5.10356e-06
          28  -0.0319349  -0.0318902 5.18325e-06
          29  -0.0319387  -0.0318918 5.26823e-06
          30  -0.0319431  -0.0318935 5.36301e-06
          31  -0.0319444  -0.0318952 5.43532e-06
          32  -0.0319458  -0.0318968 5.49044e-06
          33  -0.0319502  -0.0318984 5.55781e-06
          34  -0.0319563  -0.0319001 5.64973e-06
          35  -0.0319626  -0.0319019 5.76342e-06
          36  -0.0319667  -0.0319037 5.87764e-06
          37    -0.03197  -0.0319055 5.98596e-06
          38  -0.0319723  -0.0319072 6.08146e-06
          39  -0.0319781   -0.031909 6.19121e-06
          40  -0.0319858   -0.031911 6.32708e-06
          41  -0.0319929   -0.031913 6.48068e-06
          42  -0.0320036  -0.0319151 6.67619e-06
          43  -0.0320074  -0.0319173 6.85708e-06
          44  -0.0320109  -0.0319194 7.02386e-06
          45   -0.032017  -0.0319216 7.19518e-06
          46  -0.0320224  -0.0319238 7.36527e-06
          47  -0.0320257  -0.0319259 7.52133e-06
          48  -0.0320267   -0.031928 7.65204e-06
          49  -0.0320272  -0.0319301   7.759e-06
          50  -0.0320291   -0.031932 7.85277e-06
          51  -0.0320328   -0.031934 7.94354e-06
          52  -0.0320384   -0.031936  8.0403e-06
          53  -0.0320357  -0.0319379 8.10548e-06
          54  -0.0320381  -0.0319398 8.16486e-06
          55  -0.0320387  -0.0319416 8.21226e-06
          56  -0.0320406  -0.0319433  8.2538e-06
          57  -0.0320425  -0.0319451 8.29019e-06
          58  -0.0320427  -0.0319467 8.31638e-06
          59  -0.0320496  -0.0319485 8.35626e-06
          60  -0.0320568  -0.0319503 8.40969e-06
          61  -0.0320635  -0.0319521  8.4743e-06
          62  -0.0320657   -0.031954 8.53329e-06
          63  -0.0320688  -0.0319558 8.59043e-06
          64  -0.0320687  -0.0319576 8.63557e-06
          65  -0.0320645  -0.0319592 8.65798e-06
          66  -0.0320647  -0.0319608  8.6731e-06
          67  -0.0320696  -0.0319624 8.69432e-06
          68  -0.0320713   -0.031964 8.71251e-06
          69  -0.0320773  -0.0319657 8.73959e-06
          70   -0.032078  -0.0319673 8.76075e-06
          71  -0.0320845  -0.0319689 8.79165e-06
          72  -0.0320873  -0.0319706   8.822e-06
          73  -0.0320936  -0.0319723 8.86077e-06
          74  -0.0320961  -0.0319739 8.89756e-06
          75  -0.0320994  -0.0319756 8.93472e-06
          76  -0.0321019  -0.0319773 8.97033e-06
          77  -0.0321009  -0.0319789 8.99633e-06
          78   -0.032104  -0.0319805 9.02281e-06
          79  -0.0321029   -0.031982 9.04078e-06
          80  -0.0321064  -0.0319836 9.06046e-06
          81  -0.0321097  -0.0319851 9.08145e-06
          82  -0.0321164  -0.0319867 9.11062e-06
          83  -0.0321225  -0.0319884 9.14656e-06
          84  -0.0321208    -0.03199 9.17248e-06
          85  -0.0321223  -0.0319915 9.19577e-06
          86  -0.0321283  -0.0319931  9.2254e-06
          87  -0.0321263  -0.0319946 9.24558e-06
          88  -0.0321281  -0.0319962 9.26411e-06
          89  -0.0321287  -0.0319976 9.27894e-06
          90  -0.0321291  -0.0319991 9.29011e-06
          91  -0.0321324  -0.0320006 9.30274e-06
          92  -0.0321406  -0.0320021 9.32532e-06
          93  -0.0321462  -0.0320036 9.35291e-06
          94  -0.0321515  -0.0320052 9.38468e-06
          95  -0.0321551  -0.0320068 9.41758e-06
          96  -0.0321544  -0.0320083 9.44417e-06
          97  -0.0321613  -0.0320099  9.4775e-06
          98  -0.0321666  -0.0320115 9.51475e-06
          99    -0.03217  -0.0320131 9.55236e-06
         100  -0.0321726  -0.0320147 9.58909e-06
         101  -0.0321747  -0.0320163 9.62419e-06
         102  -0.0321834  -0.0320179 9.66833e-06
         103   -0.032188  -0.0320196  9.7144e-06
         104  -0.0321916  -0.0320212 9.76085e-06
         105  -0.0321985  -0.0320229 9.81282e-06
         106  -0.0322051  -0.0320246 9.86957e-06
         107  -0.0322067  -0.0320263 9.92286e-06
         108  -0.0322133  -0.0320281 9.98089e-06
         109  -0.0322225  -0.0320298 1.00474e-05
         110  -0.0322203  -0.0320316 1.01041e-05
         111  -0.0322214  -0.0320333 1.01567e-05
         112   -0.032226   -0.032035 1.02108e-05
         113  -0.0322337  -0.0320368 1.02707e-05
