#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1     1.76816     1.76816           0
           2     1.76816     1.76816 1.53749e-06
           3     1.76815     1.76816 2.05582e-06
           4     1.76815     1.76815 2.46214e-06
           5     1.76814     1.76815 2.97325e-06
           6     1.76814     1.76815 3.33735e-06
           7     1.76813     1.76815  3.4436e-06
           8     1.76813     1.76815 3.57967e-06
           9     1.76813     1.76814 3.73594e-06
          10     1.76812     1.76814 3.87483e-06
          11     1.76812     1.76814 4.03918e-06
          12     1.76811     1.76814 4.19607e-06
          13     1.76811     1.76813 4.30723e-06
          14     1.76811     1.76813 4.39473e-06
          15     1.76811     1.76813 4.42571e-06
          16      1.7681     1.76813 4.46282e-06
          17      1.7681     1.76813 4.48046e-06
          18      1.7681     1.76813 4.54664e-06
          19     1.76809     1.76812 4.63575e-06
          20     1.76809     1.76812 4.69977e-06
          21     1.76809     1.76812 4.75878e-06
          22     1.76809     1.76812 4.80542e-06
          23     1.76808     1.76812 4.83541e-06
          24     1.76808     1.76812 4.89111e-06
          25     1.76808     1.76811 4.96452e-06
          26     1.76807     1.76811 5.03574e-06
          27     1.76807     1.76811 5.10356e-06
          28     1.76807     1.76811 5.18325e-06
          29     1.76806     1.76811 5.26823e-06
          30     1.76806     1.76811 5.36302e-06
          31     1.76806      1.7681 5.43532e-06
          32     1.76805      1.7681 5.49044e-06
          33     1.76805      1.7681 5.55781e-06
          34     1.76804      1.7681 5.64973e-06
          35     1.76804      1.7681 5.76343e-06
          36     1.76803      1.7681 5.87764e-06
          37     1.76803     1.76809 5.98597e-06
          38     1.76803     1.76809 6.08146e-06
          39     1.76802     1.76809 6.19121e-06
          40     1.76801     1.76809 6.32708e-06
          41     1.76801     1.76809 6.48068e-06
          42       1.768     1.76808 6.67619e-06
          43     1.76799     1.76808 6.85708e-06
          44     1.76799     1.76808 7.02386e-06
          45     1.76798     1.76808 7.19518e-06
          46     1.76798     1.76808 7.36527e-06
          47     1.76797     1.76807 7.52133e-06
          48     1.76797     1.76807 7.65204e-06
          49     1.76797     1.76807   7.759e-06
          50     1.76797     1.76807 7.85277e-06
          51     1.76797     1.76807 7.94354e-06
          52     1.76796     1.76806  8.0403e-06
          53     1.76796     1.76806 8.10548e-06
          54     1.76796     1.76806 8.16486e-06
          55     1.76796     1.76806 8.21226e-06
          56     1.76796     1.76806  8.2538e-06
          57     1.76796     1.76805 8.29019e-06
          58     1.76796     1.76805 8.31638e-06
          59     1.76795     1.76805 8.35626e-06
          60     1.76794     1.76805 8.40969e-06
          61     1.76794     1.76805  8.4743e-06
          62     1.76793     1.76805 8.53329e-06
          63     1.76793     1.76804 8.59043e-06
          64     1.76793     1.76804 8.63557e-06
          65     1.76794     1.76804 8.65798e-06
          66     1.76794     1.76804 8.67309e-06
          67     1.76793     1.76804 8.69432e-06
          68     1.76793     1.76804 8.71251e-06
          69     1.76792     1.76803 8.73959e-06
          70     1.76792     1.76803 8.76075e-06
          71     1.76792     1.76803 8.79164e-06
          72     1.76791     1.76803   8.822e-06
          73     1.76791     1.76803 8.86077e-06
          74      1.7679     1.76803 8.89756e-06
          75      1.7679     1.76802 8.93472e-06
          76      1.7679     1.76802 8.97033e-06
          77      1.7679     1.76802 8.99633e-06
          78      1.7679     1.76802 9.02281e-06
          79      1.7679     1.76802 9.04078e-06
          80     1.76789     1.76802 9.06046e-06
          81     1.76789     1.76801 9.08145e-06
          82     1.76788     1.76801 9.11062e-06
          83     1.76788     1.76801 9.14656e-06
          84     1.76788     1.76801 9.17248e-06
          85     1.76788     1.76801 9.19577e-06
          86     1.76787     1.76801  9.2254e-06
          87     1.76787     1.76801 9.24558e-06
          88     1.76787       1.768 9.26411e-06
          89     1.76787       1.768 9.27894e-06
          90     1.76787       1.768 9.29011e-06
          91     1.76787       1.768 9.30274e-06
          92     1.76786       1.768 9.32532e-06
          93     1.76785       1.768 9.35291e-06
          94     1.76785     1.76799 9.38468e-06
          95     1.76784     1.76799 9.41758e-06
          96     1.76785     1.76799 9.44417e-06
          97     1.76784     1.76799  9.4775e-06
          98     1.76783     1.76799 9.51475e-06
          99     1.76783     1.76799 9.55236e-06
         100     1.76783     1.76799 9.58909e-06
         101     1.76783     1.76798  9.6242e-06
         102     1.76782     1.76798 9.66833e-06
         103     1.76781     1.76798  9.7144e-06
         104     1.76781     1.76798 9.76085e-06
         105      1.7678     1.76798 9.81282e-06
         106     1.76779     1.76798 9.86957e-06
         107     1.76779     1.76797 9.92286e-06
         108     1.76779     1.76797 9.98089e-06
         109     1.76778     1.76797 1.00474e-05
         110     1.76778     1.76797 1.01041e-05
         111     1.76778     1.76797 1.01567e-05
         112     1.76777     1.76796 1.02108e-05
         113     1.76777     1.76796 1.02707e-05
         114     1.76776     1.76796 1.03294e-05
         115     1.76776     1.76796 1.03853e-05
         116     1.76776     1.76796 1.04421e-05
         117     1.76775     1.76796 1.05042e-05
         118     1.76774     1.76795  1.0578e-05
         119     1.76773     1.76795 1.06501e-05
         120     1.76772     1.76795 1.07334e-05
         121     1.76772     1.76795 1.08139e-05
         122     1.76771     1.76795 1.08963e-05
         123     1.76771     1.76794 1.09799e-05
         124     1.76771     1.76794 1.10519e-05
         125     1.76771     1.76794 1.11245e-05
         126      1.7677     1.76794 1.11995e-05
         127     1.76769     1.76794 1.12828e-05
         128     1.76769     1.76794 1.13651e-05
         129     1.76768     1.76793 1.14512e-05
         130     1.76768     1.76793 1.15333e-05
         131     1.76767     1.76793  1.1621e-05
         132     1.76766     1.76793 1.17121e-05
         133     1.76765     1.76793 1.18022e-05
         134     1.76765     1.76792 1.18952e-05
         135     1.76765     1.76792 1.19755e-05
         136     1.76764     1.76792 1.20593e-05
         137     1.76764     1.76792 1.21432e-05
         138     1.76764     1.76791 1.22249e-05
         139     1.76763     1.76791 1.23112e-05
         140     1.76762     1.76791 1.23967e-05
         141     1.76761     1.76791 1.24886e-05
         142      1.7676     1.76791  1.2584e-05
         143     1.76761      1.7679 1.26608e-05
         144     1.76761      1.7679 1.27405e-05
         145     1.76761      1.7679 1.28116e-05
         146     1.76761      1.7679 1.28815e-05
         147      1.7676      1.7679 1.29569e-05
         148     1.76758     1.76789 1.30493e-05
         149     1.76758     1.76789 1.31357e-05
         150     1.76758     1.76789 1.32156e-05
         151     1.76757     1.76789 1.32944e-05
         152     1.76757     1.76789 1.33714e-05
         153     1.76757     1.76788 1.34419e-05
         154     1.76756     1.76788 1.35201e-05
         155     1.76756     1.76788 1.35923e-05
         156     1.76756     1.76788 1.36558e-05
         157     1.76756     1.76788 1.37189e-05
         158     1.76755     1.76787 1.37837e-05
         159     1.76754     1.76787 1.38534e-05
         160     1.76754     1.76787 1.39166e-05
         161     1.76755     1.76787 1.39745e-05
         162     1.76754     1.76787 1.40351e-05
         163     1.76754     1.76786 1.40901e-05
         164     1.76754     1.76786 1.41448e-05
         165     1.76753     1.76786  1.4197e-05
         166     1.76753     1.76786 1.42501e-05
         167     1.76753     1.76786 1.43017e-05
         168     1.76752     1.76785 1.43569e-05
         169     1.76751     1.76785  1.4412e-05
         170     1.76751     1.76785 1.44646e-05
         171     1.76751     1.76785 1.45121e-05
         172     1.76751     1.76785 1.45596e-05
         173      1.7675     1.76784 1.46119e-05
         174     1.76749     1.76784 1.46663e-05
         175     1.76749     1.76784 1.47198e-05
         176     1.76748     1.76784 1.47736e-05
         177     1.76747     1.76784 1.48322e-05
         178     1.76746     1.76783 1.48976e-05
         179     1.76745     1.76783 1.49711e-05
         180     1.76745     1.76783 1.50368e-05
         181     1.76745     1.76783 1.50966e-05
         182     1.76744     1.76782 1.51589e-05
         183     1.76745     1.76782 1.52139e-05
         184     1.76745     1.76782 1.52624e-05
         185     1.76744     1.76782  1.5317e-05
         186     1.76744     1.76782 1.53693e-05
         187     1.76743     1.76781 1.54261e-05
         188     1.76743     1.76781 1.54794e-05
         189     1.76741     1.76781 1.55407e-05
         190      1.7674     1.76781 1.56079e-05
         191     1.76739     1.76781 1.56809e-05
         192     1.76738      1.7678 1.57528e-05
         193     1.76737      1.7678 1.58315e-05
         194     1.76736      1.7678  1.5913e-05
         195     1.76735      1.7678 1.59995e-05
         196     1.76735     1.76779  1.6078e-05
         197     1.76736     1.76779 1.61498e-05
         198     1.76734     1.76779 1.62267e-05
         199     1.76733     1.76779   1.631e-05
         200     1.76731     1.76779 1.64001e-05
         201      1.7673     1.76778 1.64948e-05
         202     1.76729     1.76778 1.65916e-05
         203     1.76728     1.76778 1.66904e-05
         204     1.76727     1.76778 1.67898e-05
         205     1.76726     1.76777 1.68921e-05
         206     1.76727     1.76777 1.69888e-05
         207     1.76726     1.76777 1.70826e-05
         208     1.76725     1.76777 1.71827e-05
         209     1.76723     1.76776 1.72895e-05
         210     1.76723     1.76776 1.73944e-05
         211     1.76723     1.76776  1.7496e-05
         212     1.76721     1.76776 1.76034e-05
         213     1.76719     1.76775 1.77229e-05
         214     1.76718     1.76775 1.78389e-05
         215     1.76719     1.76775 1.79482e-05
         216     1.76719     1.76774 1.80499e-05
         217     1.76718     1.76774 1.81516e-05
         218     1.76717     1.76774 1.82544e-05
         219     1.76718     1.76774   1.835e-05
         220     1.76717     1.76773 1.84453e-05
         221     1.76716     1.76773 1.85416e-05
         222     1.76717     1.76773 1.86318e-05
         223     1.76717     1.76773 1.87176e-05
         224     1.76716     1.76772 1.88035e-05
         225     1.76716     1.76772 1.88866e-05
         226     1.76716     1.76772 1.89688e-05
         227     1.76716     1.76772 1.90472e-05
         228     1.76715     1.76771 1.91249e-05
         229     1.76715     1.76771 1.91983e-05
         230     1.76716     1.76771  1.9266e-05
         231     1.76716     1.76771 1.93288e-05
         232     1.76715      1.7677 1.93939e-05
         233     1.76715      1.7677 1.94556e-05
         234     1.76715      1.7677 1.95151e-05
         235     1.76715      1.7677 1.95741e-05
         236     1.76713      1.7677 1.96401e-05
         237     1.76711     1.76769 1.97121e-05
         238      1.7671     1.76769 1.97885e-05
         239     1.76709     1.76769 1.98633e-05
         240      1.7671     1.76769 1.99322e-05
         241      1.7671     1.76768 1.99991e-05
         242      1.7671     1.76768 2.00604e-05
         243     1.76709     1.76768 2.01224e-05
         244     1.76709     1.76768  2.0186e-05
         245     1.76709     1.76767 2.02454e-05
         246     1.76709     1.76767 2.02992e-05
         247     1.76708     1.76767 2.03579e-05
         248     1.76707     1.76767 2.04193e-05
         249     1.76707     1.76766 2.04795e-05
         250     1.76705     1.76766 2.05463e-05
         251     1.76703     1.76766 2.06167e-05
         252     1.76704     1.76766 2.06795e-05
         253     1.76704     1.76765 2.07403e-05
         254     1.76702     1.76765 2.08081e-05
         255     1.76701     1.76765 2.08758e-05
         256     1.76702     1.76765 2.09371e-05
         257     1.76703     1.76764 2.09921e-05
         258     1.76703     1.76764 2.10464e-05
