#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
           1   0.0505373   0.0505373           0
           2   0.0511041   0.0508207 0.000200376
           3   0.0531285     0.05159 0.000642159
           4   0.0559229   0.0526732  0.00105451
           5    0.057379   0.0536144  0.00119176
           6   0.0585366   0.0544347  0.00124385
           7   0.0593086    0.055131  0.00124588
           8   0.0596212   0.0556923  0.00120998
           9   0.0607404   0.0562532  0.00119852
          10    0.062084   0.0568363  0.00121224
          11   0.0618854   0.0572953  0.00118576
          12   0.0613226   0.0576309  0.00113344
          13   0.0614618   0.0579256  0.00108389
          14   0.0615374   0.0581836  0.00103671
          15   0.0620345   0.0584403 0.000998881
          16   0.0630674   0.0587295 0.000977419
          17   0.0631449   0.0589892 0.000953809
          18   0.0618211   0.0591465 0.000913702
          19   0.0607681   0.0592319  0.00086959
          20   0.0616537    0.059353 0.000834499
          21   0.0619926   0.0594787 0.000804172
          22   0.0626482   0.0596227 0.000780417
          23   0.0631594   0.0597765 0.000761484
          24   0.0634385   0.0599291 0.000744886
          25   0.0624692   0.0600307 0.000721987
          26   0.0611111   0.0600723 0.000695413
          27   0.0605148   0.0600886  0.00066985
          28   0.0615564   0.0601411 0.000647975
          29    0.062245   0.0602136 0.000629679
          30   0.0610789   0.0602425  0.00060935
          31   0.0613839   0.0602793 0.000590805
          32    0.061991   0.0603328 0.000574759
          33   0.0611961   0.0603589 0.000557937
          34   0.0618329   0.0604023 0.000543209
          35   0.0626083   0.0604653 0.000531332
          36   0.0636825   0.0605547 0.000524035
          37   0.0638549   0.0606439 0.000517407
          38   0.0627185   0.0606985 0.000506663
          39   0.0626527   0.0607486 0.000496143
          40   0.0627996   0.0607999 0.000486382
          41   0.0632711   0.0608601 0.000478239
          42   0.0631313   0.0609142   0.0004699
          43   0.0621677   0.0609434 0.000459875
          44   0.0613353   0.0609523  0.00044951
          45   0.0598515   0.0609278 0.000440186
          46   0.0596309   0.0608996 0.000431518
          47   0.0614457   0.0609112 0.000422493
          48   0.0623511   0.0609412 0.000414755
          49   0.0618687   0.0609602 0.000406722
          50   0.0615043    0.060971 0.000398734
          51   0.0616625   0.0609846 0.000391146
          52   0.0620551   0.0610052 0.000384165
          53   0.0629664   0.0610422 0.000378695
          54   0.0626748   0.0610724 0.000372887
          55   0.0629668   0.0611069 0.000367694
          56   0.0628935   0.0611388  0.00036251
          57   0.0626817   0.0611658 0.000357159
          58   0.0633136   0.0612029 0.000352916
          59   0.0629867   0.0612331 0.000348227
          60   0.0622671   0.0612503 0.000342849
          61   0.0622189   0.0612662 0.000337596
          62   0.0630055   0.0612943 0.000333314
          63   0.0645396   0.0613458 0.000331981
