#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
           1  -0.0341277  -0.0341277           0
           2  -0.0521885  -0.0431581  0.00638544
           3   -0.113267  -0.0665278   0.0195504
           4   -0.196308  -0.0989729    0.031694
           5   -0.241355   -0.127449   0.0359389
           6   -0.276802   -0.152341   0.0375939
           7   -0.298311   -0.173194   0.0375641
           8   -0.309628   -0.190248   0.0365354
           9   -0.343134   -0.207236   0.0362103
          10   -0.382298   -0.224742   0.0365771
          11   -0.377121   -0.238595   0.0357791
          12   -0.362965   -0.248959   0.0342657
          13   -0.364271   -0.257829   0.0327579
          14   -0.364674   -0.265461   0.0312944
          15   -0.382147    -0.27324   0.0301595
          16   -0.409902   -0.281781   0.0294592
          17   -0.414712   -0.289601   0.0287453
          18   -0.373967   -0.294288   0.0275278
          19   -0.344184   -0.296914    0.026204
          20   -0.371255   -0.300631    0.025156
          21   -0.381268   -0.304471   0.0242494
          22   -0.401111   -0.308863   0.0235417
          23   -0.416678   -0.313551   0.0229801
          24    -0.42128    -0.31804   0.0224567
          25   -0.395369   -0.321133   0.0217704
          26   -0.353214   -0.322367    0.020968
          27    -0.33628   -0.322882   0.0201977
          28   -0.366255   -0.324431   0.0195357
          29     -0.3861   -0.326558   0.0189774
          30   -0.351975   -0.327405   0.0183638
          31    -0.36151   -0.328505   0.0178043
          32   -0.379889   -0.330111   0.0173202
          33   -0.354459   -0.330849    0.016811
          34   -0.375278   -0.332155   0.0163673
          35   -0.400833   -0.334118   0.0160169
          36   -0.432891   -0.336861   0.0158052
          37   -0.434789   -0.339508   0.0155981
          38   -0.404252   -0.341212   0.0152804
          39   -0.399888   -0.342716   0.0149624
          40   -0.404612   -0.344264   0.0146682
          41   -0.418766   -0.346081   0.0144225
          42    -0.41507   -0.347723   0.0141724
          43   -0.382242   -0.348526   0.0138655
          44   -0.360667   -0.348802   0.0135531
          45   -0.314716   -0.348045   0.0132731
          46   -0.311559   -0.347251   0.0130082
          47    -0.36341   -0.347595    0.012736
          48    -0.39208   -0.348522   0.0125043
          49   -0.377054   -0.349104   0.0122627
          50   -0.366084   -0.349444   0.0120221
          51   -0.372544   -0.349897   0.0117949
          52    -0.38032   -0.350482   0.0115826
          53   -0.410856   -0.351621     0.01142
          54   -0.404448   -0.352599   0.0112503
          55   -0.410207   -0.353647   0.0110944
          56    -0.40765   -0.354611   0.0109381
          57   -0.401228   -0.355429   0.0107767
          58   -0.418155    -0.35651   0.0106451
          59   -0.408303   -0.357388   0.0105008
          60   -0.388504   -0.357907   0.0103386
          61   -0.389913   -0.358432   0.0101824
          62    -0.41068   -0.359274    0.010053
          63   -0.456173   -0.360812   0.0100104
          64    -0.48762   -0.362794   0.0100481
          65   -0.472144   -0.364476   0.0100334
          66    -0.45075   -0.365783  0.00996614
          67   -0.425589   -0.366676  0.00985729
          68   -0.433754   -0.367662  0.00976156
          69   -0.446803   -0.368809  0.00968724
          70   -0.461089   -0.370127  0.00963813
          71   -0.457408   -0.371357  0.00958046
          72   -0.479398   -0.372857  0.00956419
          73   -0.517251   -0.374835  0.00963554
          74   -0.512191   -0.376692  0.00968246
          75   -0.460616   -0.377811  0.00961781
          76   -0.431108   -0.378512  0.00951679
          77   -0.421238   -0.379067  0.00940936
          78   -0.453974   -0.380027   0.0093376
          79   -0.474892   -0.381228   0.0092963
          80   -0.444731   -0.382022  0.00921392
          81   -0.398677   -0.382227  0.00910246
          82   -0.373691   -0.382123  0.00899205
          83   -0.379133   -0.382087  0.00888379
          84   -0.397033   -0.382265  0.00877981
          85    -0.41826   -0.382689  0.00868672
          86    -0.43917   -0.383345  0.00861051
          87   -0.462143   -0.384251  0.00855904
          88   -0.451256   -0.385012  0.00849558
          89   -0.417543   -0.385378  0.00840798
          90   -0.378729   -0.385304  0.00831488
          91   -0.364483   -0.385075  0.00822666
          92   -0.404736   -0.385289  0.00814001
          93   -0.442592   -0.385905  0.00807577
          94   -0.420607   -0.386274  0.00799829
          95   -0.410137   -0.386525  0.00791804
          96   -0.412813   -0.386799   0.0078403
          97   -0.427124   -0.387215  0.00777048
          98   -0.473085   -0.388091  0.00774044
          99   -0.473342   -0.388952     0.00771
         100   -0.481294   -0.389876    0.007688
         101   -0.439746    -0.39037  0.00762772
         102   -0.396882   -0.390433  0.00755321
         103   -0.382932   -0.390361  0.00748023
         104    -0.39848   -0.390439  0.00740871
         105   -0.404019   -0.390568  0.00733928
         106   -0.421754   -0.390862  0.00727594
         107   -0.398586   -0.390934  0.00720829
         108   -0.376264   -0.390799  0.00714283
         109   -0.390193   -0.390793   0.0070773
         110   -0.409452   -0.390963    0.007015
         111   -0.397365    -0.39102  0.00695203
         112   -0.393427   -0.391042     0.00689
         113   -0.407314   -0.391186  0.00683053
         114   -0.449842     -0.3917  0.00678996
         115   -0.423494   -0.391977  0.00673654
         116   -0.367145   -0.391763  0.00668187
         117   -0.365224   -0.391536  0.00662861
         118   -0.388197   -0.391508   0.0065725
         119   -0.356196   -0.391211  0.00652396
         120   -0.316564   -0.390589  0.00649918
         121   -0.305832   -0.389888  0.00648311
         122   -0.342245   -0.389498  0.00644172
         123   -0.359405   -0.389253  0.00639399
         124   -0.355968   -0.388985  0.00634806
         125   -0.365349   -0.388796  0.00630009
         126   -0.367851   -0.388629  0.00625228
         127    -0.38482   -0.388599  0.00620312
         128   -0.429905   -0.388922  0.00616305
         129   -0.432674   -0.389261   0.0061246
         130    -0.39485   -0.389304  0.00607764
         131   -0.387501    -0.38929  0.00603126
         132   -0.377762   -0.389203   0.0059862
         133   -0.391552   -0.389221  0.00594122
         134    -0.41005   -0.389376  0.00589891
         135     -0.3995   -0.389451  0.00585569
         136   -0.419231    -0.38967  0.00581673
         137   -0.463287   -0.390208  0.00579904
         138   -0.477835   -0.390843  0.00579168
         139   -0.469972   -0.391412  0.00577792
         140   -0.419456   -0.391612  0.00574012
         141   -0.387015   -0.391579   0.0056995
         142     -0.4093   -0.391704  0.00566073
         143   -0.435145   -0.392008  0.00562929
         144   -0.452043   -0.392425  0.00560562
         145   -0.447834   -0.392807  0.00557997
         146   -0.439923    -0.39313  0.00555107
         147   -0.432219   -0.393396  0.00551967
         148   -0.410538   -0.393512  0.00548359
         149   -0.396241    -0.39353  0.00544682
         150    -0.38327   -0.393461  0.00541094
         151   -0.387295   -0.393421  0.00537526
         152   -0.397595   -0.393448  0.00533997
         153   -0.365427   -0.393265   0.0053082
         154   -0.421744    -0.39345  0.00527696
         155   -0.466288    -0.39392  0.00526379
         156   -0.468475   -0.394398   0.0052517
         157   -0.413293   -0.394518  0.00521963
         158   -0.406077   -0.394591  0.00518711
         159   -0.421294   -0.394759   0.0051572
         160   -0.422118    -0.39493   0.0051278
         161   -0.418701   -0.395078  0.00509808
         162   -0.389966   -0.395046  0.00506671
         163   -0.367585   -0.394878  0.00503842
         164   -0.369213   -0.394721  0.00501013
         165   -0.371802   -0.394582  0.00498169
         166    -0.35674   -0.394354  0.00495689
         167   -0.370576   -0.394212  0.00492926
         168   -0.409302   -0.394302  0.00490073
         169     -0.4115   -0.394404  0.00487279
         170    -0.40863   -0.394487  0.00484485
         171   -0.432817   -0.394711   0.0048217
         172   -0.442165   -0.394987  0.00480155
         173   -0.469378   -0.395417  0.00479301
         174    -0.45213   -0.395743  0.00477654
         175   -0.422699   -0.395897  0.00475172
         176    -0.41747    -0.39602  0.00472631
         177   -0.438066   -0.396257  0.00470557
         178   -0.470678   -0.396676  0.00469767
         179   -0.451629   -0.396983  0.00468145
         180   -0.432224   -0.397178  0.00465953
         181   -0.392221   -0.397151  0.00463387
         182   -0.379934   -0.397056  0.00460937
         183    -0.37316   -0.396926  0.00458604
         184   -0.377332   -0.396819  0.00456235
