#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
           1   0.0450295   0.0450295           0
           2   0.0455115   0.0452705  0.00017042
           3   0.0472665   0.0459359 0.000555001
           4   0.0500395   0.0469618 0.000981147
           5   0.0518535   0.0479401  0.00117551
           6   0.0527092    0.048735  0.00121905
           7   0.0535628   0.0494246  0.00122455
           8   0.0541348   0.0500134  0.00120474
           9    0.054838   0.0505495  0.00118415
          10   0.0563643    0.051131  0.00120004
          11   0.0568809   0.0516537   0.0011994
          12   0.0561238   0.0520262  0.00115585
          13   0.0557914   0.0523158  0.00110263
          14   0.0558235   0.0525664  0.00105195
          15   0.0553831   0.0527542 0.000998442
          16   0.0557132   0.0529391 0.000953014
          17    0.055178   0.0530708 0.000906009
          18    0.055431   0.0532019 0.000865112
          19   0.0560959   0.0533542  0.00083288
          20   0.0559901    0.053486 0.000801596
          21   0.0561066   0.0536108 0.000773077
          22   0.0578546   0.0538037 0.000761623
          23   0.0578507   0.0539797 0.000748559
          24   0.0572018   0.0541139 0.000729309
          25   0.0572446   0.0542392 0.000710807
          26   0.0569364   0.0543429 0.000690997
          27   0.0561832   0.0544111 0.000668757
          28   0.0557562   0.0544591 0.000646597
          29   0.0552711   0.0544871 0.000624906
          30    0.054977   0.0545034 0.000604289
          31   0.0547999    0.054513 0.000584872
          32    0.055263   0.0545364 0.000567064
          33   0.0562465   0.0545883 0.000552243
          34   0.0561268   0.0546335 0.000537851
          35   0.0563348   0.0546821 0.000524676
          36    0.056722   0.0547388 0.000513152
          37   0.0577828   0.0548211 0.000505835
          38   0.0586947    0.054923 0.000502691
          39   0.0588559   0.0550238 0.000499814
          40   0.0585711   0.0551125 0.000495123
          41    0.059192    0.055212 0.000492944
          42   0.0593859   0.0553114 0.000491122
          43   0.0597527   0.0554147 0.000490441
          44   0.0591925   0.0555005 0.000486753
          45   0.0589558   0.0555773 0.000481954
          46   0.0582706   0.0556359  0.00047502
          47   0.0577804   0.0556815 0.000467099
          48   0.0579069   0.0557279 0.000459663
          49   0.0570893   0.0557556 0.000451121
          50   0.0566371   0.0557733 0.000442443
          51   0.0566022   0.0557895 0.000434066
          52    0.057245   0.0558175  0.00042662
          53   0.0591165   0.0558798 0.000423087
          54    0.060223   0.0559602 0.000422828
          55   0.0611567   0.0560547 0.000425566
          56   0.0602513   0.0561296 0.000424513
          57   0.0582701   0.0561672 0.000418723
          58   0.0572727   0.0561862 0.000411938
          59   0.0567824   0.0561963 0.000405079
          60   0.0569306   0.0562086 0.000398513
          61   0.0582923   0.0562427 0.000393441
          62    0.058553     0.05628 0.000388856
          63   0.0588069   0.0563201 0.000384747
          64   0.0588432   0.0563595 0.000380749
