#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1     1.40795     1.40795           0
           2     1.40738     1.40767 0.000199201
           3     1.40714     1.40749 0.000195117
           4     1.40712      1.4074 0.000166892
           5     1.40723     1.40737  0.00013672
           6     1.40718     1.40733 0.000117551
           7     1.40713     1.40731  0.00010424
           8     1.40722     1.40729  9.1762e-05
           9     1.40711     1.40727 8.38442e-05
          10     1.40715     1.40726 7.63711e-05
          11      1.4073     1.40727  6.9519e-05
          12     1.40718     1.40726 6.40476e-05
          13     1.40717     1.40725 5.95012e-05
          14     1.40705     1.40724 5.69117e-05
          15     1.40711     1.40723 5.37735e-05
          16      1.4071     1.40722  5.1054e-05
          17     1.40712     1.40721 4.84128e-05
          18     1.40722     1.40721 4.57235e-05
          19     1.40713     1.40721 4.35338e-05
          20     1.40702      1.4072 4.24011e-05
          21     1.40709     1.40719 4.07039e-05
          22     1.40707     1.40719 3.92283e-05
          23     1.40702     1.40718 3.82366e-05
          24     1.40703     1.40718 3.71843e-05
          25       1.407     1.40717 3.63442e-05
          26      1.4072     1.40717 3.49697e-05
          27     1.40715     1.40717 3.36862e-05
          28     1.40712     1.40717 3.25318e-05
          29     1.40728     1.40717 3.16225e-05
          30     1.40726     1.40717 3.07235e-05
          31     1.40714     1.40717 2.97473e-05
          32     1.40712     1.40717 2.88619e-05
          33      1.4072     1.40717 2.79985e-05
          34     1.40722     1.40717  2.7209e-05
          35     1.40721     1.40717 2.64493e-05
          36     1.40714     1.40717 2.57371e-05
          37     1.40715     1.40717  2.5052e-05
          38     1.40703     1.40717 2.46879e-05
          39     1.40718     1.40717 2.40574e-05
          40     1.40713     1.40717 2.34809e-05
          41     1.40712     1.40717 2.29334e-05
          42     1.40718     1.40717 2.23902e-05
          43     1.40717     1.40717   2.187e-05
          44     1.40715     1.40717 2.13748e-05
          45     1.40711     1.40717 2.09358e-05
          46     1.40716     1.40717 2.04808e-05
          47      1.4071     1.40716 2.00899e-05
          48     1.40709     1.40716 1.97255e-05
          49     1.40715     1.40716 1.93252e-05
          50     1.40706     1.40716 1.90569e-05
          51     1.40695     1.40716 1.91116e-05
          52     1.40703     1.40715 1.88899e-05
          53     1.40697     1.40715 1.88514e-05
          54     1.40697     1.40715 1.88103e-05
          55     1.40702     1.40714 1.86216e-05
          56      1.4071     1.40714 1.83028e-05
          57       1.407     1.40714 1.81658e-05
