#   N_BLOCK:  ACCEPTANCE:
               1	        0.448048
               2	         0.44708
               3	        0.447361
               4	         0.44864
               5	        0.448814
               6	        0.448271
               7	         0.44809
               8	        0.448149
               9	         0.44803
              10	        0.448109
              11	        0.448306
              12	        0.448406
              13	        0.448251
              14	        0.448179
              15	        0.448131
              16	        0.448238
              17	        0.448203
              18	        0.448231
              19	        0.448127
              20	        0.448151
              21	        0.448095
              22	        0.448146
              23	        0.448094
              24	        0.448079
              25	        0.448119
              26	        0.448143
              27	        0.448171
              28	        0.448145
              29	        0.448231
              30	        0.448237
              31	        0.448208
              32	        0.448263
              33	        0.448288
              34	        0.448358
              35	        0.448329
              36	        0.448295
              37	        0.448254
              38	        0.448177
              39	        0.448217
              40	        0.448205
              41	        0.448189
              42	        0.448152
              43	        0.448164
              44	         0.44812
              45	        0.448102
              46	        0.448128
              47	         0.44815
              48	        0.448152
              49	        0.448171
              50	        0.448166
              51	        0.448226
              52	        0.448278
              53	         0.44832
              54	         0.44841
              55	        0.448369
              56	        0.448368
              57	        0.448317
              58	        0.448335
              59	        0.448387
              60	         0.44841
              61	        0.448451
              62	        0.448441
              63	        0.448433
              64	        0.448447
              65	        0.448418
              66	        0.448429
              67	        0.448417
              68	        0.448418
              69	        0.448405
              70	         0.44843
              71	         0.44839
              72	        0.448392
              73	        0.448391
              74	        0.448365
              75	        0.448384
              76	        0.448364
              77	        0.448339
              78	        0.448336
              79	        0.448335
              80	        0.448331
              81	        0.448296
              82	        0.448283
              83	        0.448285
              84	        0.448299
              85	        0.448299
              86	         0.44831
              87	        0.448308
              88	        0.448315
              89	         0.44832
              90	        0.448318
              91	        0.448329
              92	        0.448324
              93	        0.448337
              94	         0.44832
              95	        0.448332
              96	        0.448364
              97	        0.448341
              98	        0.448322
              99	        0.448308
             100	        0.448289
             101	        0.448267
             102	        0.448271
             103	        0.448254
             104	        0.448225
             105	        0.448219
             106	        0.448209
             107	         0.44822
             108	        0.448199
             109	        0.448183
             110	        0.448188
             111	        0.448184
             112	        0.448208
             113	        0.448201
             114	        0.448203
             115	        0.448219
             116	        0.448218
             117	        0.448227
             118	         0.44823
             119	        0.448241
             120	        0.448252
             121	        0.448254
             122	        0.448239
             123	        0.448227
             124	        0.448226
             125	         0.44822
             126	         0.44821
             127	        0.448227
             128	        0.448222
             129	        0.448222
             130	        0.448215
             131	        0.448207
             132	        0.448206
             133	        0.448198
             134	        0.448204
             135	        0.448207
             136	        0.448201
             137	        0.448196
             138	         0.44819
             139	        0.448199
             140	        0.448185
             141	        0.448176
             142	        0.448177
             143	        0.448196
             144	        0.448186
             145	        0.448188
             146	        0.448176
             147	        0.448189
             148	        0.448184
             149	        0.448203
             150	        0.448205
             151	        0.448221
             152	        0.448224
             153	        0.448217
             154	        0.448215
             155	        0.448191
             156	        0.448178
             157	        0.448193
             158	        0.448189
             159	        0.448196
             160	        0.448169
             161	        0.448173
             162	        0.448192
             163	        0.448177
             164	        0.448181
             165	        0.448173
             166	        0.448182
             167	        0.448179
             168	        0.448181
             169	        0.448177
             170	        0.448186
             171	        0.448179
             172	        0.448179
             173	         0.44817
             174	        0.448167
             175	        0.448151
             176	        0.448152
             177	        0.448148
             178	        0.448149
             179	        0.448141
             180	        0.448135
             181	        0.448133
             182	        0.448127
             183	        0.448114
             184	        0.448119
             185	        0.448115
             186	        0.448117
             187	        0.448125
             188	        0.448113
             189	        0.448115
             190	        0.448118
             191	        0.448105
             192	        0.448096
             193	        0.448089
             194	        0.448098
             195	        0.448102
             196	        0.448102
             197	        0.448113
             198	        0.448111
             199	        0.448118
             200	        0.448119
             201	        0.448121
             202	        0.448121
             203	        0.448122
             204	        0.448124
             205	        0.448138
             206	         0.44815
             207	        0.448145
             208	         0.44815
             209	        0.448152
             210	        0.448158
             211	         0.44815
             212	         0.44815
             213	        0.448151
             214	        0.448167
             215	        0.448167
             216	        0.448184
             217	         0.44817
             218	        0.448152
             219	        0.448152
             220	        0.448153
             221	        0.448152
             222	        0.448147
             223	        0.448155
             224	        0.448165
             225	         0.44816
             226	        0.448161
             227	        0.448172
             228	        0.448166
             229	        0.448177
             230	        0.448172
             231	         0.44817
             232	        0.448167
             233	        0.448169
             234	        0.448163
             235	        0.448152
             236	        0.448145
             237	        0.448129
             238	        0.448127
             239	         0.44811
             240	        0.448108
             241	        0.448114
             242	        0.448113
             243	        0.448112
             244	        0.448113
             245	        0.448114
             246	        0.448115
             247	        0.448107
             248	        0.448103
             249	        0.448102
             250	        0.448097
             251	         0.44809
             252	        0.448086
             253	        0.448092
             254	        0.448084
             255	        0.448087
             256	        0.448088
             257	        0.448087
             258	        0.448098
             259	        0.448109
             260	        0.448107
             261	        0.448106
             262	         0.44811
             263	        0.448107
             264	        0.448116
             265	        0.448125
             266	        0.448125
             267	        0.448132
             268	        0.448133
             269	        0.448133
             270	        0.448131
             271	        0.448133
             272	         0.44813
             273	        0.448133
             274	         0.44813
             275	        0.448139
             276	        0.448146
             277	        0.448153
             278	         0.44816
             279	         0.44816
             280	        0.448163
             281	        0.448168
             282	        0.448167
             283	        0.448169
             284	         0.44817
             285	        0.448169
             286	        0.448164
             287	        0.448171
             288	        0.448174
             289	         0.44817
             290	         0.44816
             291	        0.448167
             292	         0.44817
             293	        0.448172
             294	        0.448166
             295	        0.448177
             296	        0.448173
             297	        0.448168
             298	        0.448174
             299	        0.448173
             300	        0.448171
             301	        0.448175
             302	        0.448174
             303	        0.448175
             304	        0.448169
             305	        0.448165
             306	         0.44816
             307	        0.448157
             308	        0.448153
             309	        0.448155
             310	        0.448149
             311	        0.448143
             312	        0.448144
             313	        0.448141
             314	        0.448141
             315	        0.448139
             316	        0.448134
             317	        0.448136
             318	        0.448132
             319	        0.448138
             320	        0.448134
             321	        0.448143
             322	        0.448147
             323	         0.44815
             324	         0.44815
             325	        0.448147
             326	        0.448145
             327	        0.448142
             328	        0.448145
             329	        0.448146
             330	        0.448145
             331	        0.448143
             332	        0.448141
             333	        0.448139
             334	        0.448136
             335	        0.448139
             336	         0.44813
             337	         0.44813
             338	        0.448133
             339	         0.44814
             340	        0.448132
             341	        0.448134
             342	        0.448132
             343	        0.448141
             344	        0.448143
             345	        0.448145
             346	        0.448149
             347	         0.44815
             348	        0.448154
             349	        0.448153
             350	        0.448157
             351	        0.448159
             352	        0.448154
             353	        0.448156
             354	        0.448148
             355	        0.448144
             356	        0.448138
             357	         0.44815
             358	        0.448147
             359	        0.448146
             360	        0.448146
             361	        0.448144
             362	        0.448144
             363	        0.448147
             364	        0.448148
             365	        0.448145
             366	        0.448147
             367	        0.448141
             368	        0.448143
             369	        0.448143
             370	        0.448143
             371	        0.448141
             372	         0.44814
             373	        0.448141
             374	        0.448146
             375	        0.448147
             376	        0.448143
             377	        0.448138
             378	         0.44814
             379	        0.448143
             380	        0.448144
             381	        0.448142
             382	        0.448145
             383	        0.448145
             384	        0.448145
             385	        0.448146
             386	        0.448144
             387	        0.448143
             388	        0.448144
             389	        0.448144
             390	        0.448147
             391	        0.448145
             392	        0.448147
             393	        0.448154
             394	        0.448155
             395	        0.448155
             396	         0.44815
             397	        0.448148
             398	        0.448148
             399	        0.448147
             400	         0.44815
             401	         0.44815
             402	        0.448149
             403	        0.448142
             404	        0.448145
             405	        0.448148
             406	        0.448149
             407	        0.448151
             408	        0.448155
             409	        0.448157
             410	        0.448155
             411	         0.44815
             412	        0.448152
             413	        0.448156
             414	        0.448155
             415	        0.448154
             416	        0.448148
             417	        0.448141
             418	        0.448143
             419	        0.448139
             420	        0.448141
             421	        0.448147
             422	        0.448144
             423	        0.448149
             424	        0.448145
             425	        0.448142
             426	        0.448137
             427	        0.448137
             428	        0.448137
             429	        0.448138
             430	        0.448146
             431	        0.448145
             432	        0.448146
             433	        0.448152
             434	        0.448148
             435	        0.448144
             436	        0.448145
             437	        0.448143
             438	         0.44814
             439	        0.448144
             440	        0.448148
             441	         0.44815
             442	        0.448149
             443	        0.448151
             444	         0.44815
