# DISTANCE:     AVE_GOFR:        ERROR:
     2.06445    0.482945  0.00116259
     2.07598    0.547692 0.000970892
     2.08751    0.626882 0.000788743
     2.09905    0.714809 0.000804652
     2.11058    0.801183 0.000757865
     2.12211    0.883514 0.000774638
     2.13364    0.951046 0.000791367
     2.14518     1.00081 0.000889941
     2.15671     1.02815  0.00113574
     2.16824     1.03036  0.00116382
     2.17978     1.01233  0.00114407
     2.19131    0.962573 0.000982176
     2.20284    0.876661 0.000846944
     2.21438    0.814255  0.00071748
     2.22591    0.749023 0.000764783
     2.23744    0.683475 0.000669722
     2.24898    0.626001 0.000827807
     2.26051    0.584584  0.00100973
     2.27204    0.561146  0.00127279
     2.28358    0.561429  0.00123483
     2.29511    0.586356  0.00128509
