#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
           1    0.941275    0.941275           0
           2    0.951812    0.946543  0.00372542
           3    0.988948    0.960678   0.0118054
           4     1.04409    0.981531   0.0201128
           5     1.07886       1.001   0.0237066
           6     1.09967     1.01744   0.0248125
           7     1.11262     1.03104    0.024714
           8     1.12537     1.04283   0.0242754
           9      1.1428     1.05394   0.0239853
          10     1.17563     1.06611   0.0244801
          11     1.18348     1.07678   0.0244699
          12     1.16414     1.08406   0.0234887
          13     1.15966     1.08987   0.0223903
          14     1.17353     1.09585   0.0215735
          15      1.1686      1.1007   0.0206733
          16      1.1549     1.10409   0.0196568
          17     1.16307     1.10756   0.0188043
          18     1.14151     1.10944    0.017854
          19     1.13234     1.11065   0.0169549
          20     1.13773       1.112   0.0161611
          21     1.15741     1.11416   0.0155355
          22     1.15837     1.11617   0.0149587
          23       1.153     1.11777   0.0143938
          24      1.1583     1.11946   0.0138927
          25     1.18108     1.12193   0.0135539
          26     1.19463     1.12472   0.0133179
          27     1.17369     1.12654   0.0129476
          28     1.18886     1.12876    0.012675
          29     1.23554     1.13245   0.0127615
          30     1.25825     1.13664   0.0130069
          31     1.23668     1.13987   0.0129815
          32     1.20536     1.14191   0.0127361
          33     1.19043     1.14338   0.0124348
          34     1.18366     1.14457   0.0121253
          35     1.17995     1.14558    0.011821
          36     1.17676     1.14644   0.0115243
          37      1.1884     1.14758   0.0112685
          38      1.1767     1.14834    0.010998
          39     1.17932     1.14914   0.0107446
          40     1.21616     1.15081   0.0106058
          41     1.22514     1.15263    0.010501
          42     1.21816     1.15419   0.0103662
          43     1.20927     1.15547    0.010204
          44     1.21954     1.15693   0.0100755
          45     1.21844     1.15829  0.00994387
          46     1.22817     1.15981  0.00984304
          47     1.21939     1.16108  0.00971488
          48     1.21868     1.16228  0.00958631
          49     1.23014     1.16366  0.00949019
          50     1.22022     1.16479  0.00936755
          51      1.2191     1.16586  0.00924421
          52     1.22468     1.16699  0.00913539
          53     1.23094      1.1682  0.00904235
          54     1.23306      1.1694  0.00895432
          55     1.20748     1.17009  0.00881824
          56     1.19374     1.17051  0.00867088
          57     1.19336     1.17091  0.00852802
          58      1.2247     1.17184  0.00843126
          59     1.24309     1.17305   0.0083744
          60     1.25876     1.17448  0.00835577
          61     1.25559     1.17581  0.00832392
          62     1.20025      1.1762    0.008199
          63      1.1718     1.17613  0.00806915
          64     1.15891     1.17586  0.00794756
          65     1.16967     1.17577  0.00782586
          66     1.18916     1.17597  0.00770992
          67     1.17732     1.17599  0.00759487
          68     1.17294     1.17595  0.00748331
          69     1.17012     1.17586  0.00737534
          70     1.18329     1.17597  0.00727074
          71     1.19973      1.1763  0.00717603
          72     1.20933     1.17676  0.00709101
          73     1.23251     1.17752  0.00703488
          74     1.23266     1.17827  0.00697916
          75     1.21215     1.17872  0.00690071
          76      1.2141     1.17919  0.00682559
          77     1.21617     1.17967  0.00675383
          78     1.21144     1.18007  0.00667952
          79      1.2019     1.18035  0.00660068
          80     1.17209     1.18025  0.00651898
          81     1.16602     1.18007  0.00644086
          82     1.17379        1.18  0.00636277
          83      1.1888      1.1801  0.00628699
          84     1.17958     1.18009  0.00621215
          85      1.1762     1.18005  0.00613924
          86     1.17697     1.18001  0.00606795
          87     1.16311     1.17982  0.00600132
          88     1.16529     1.17965  0.00593539
          89     1.16013     1.17943  0.00587275
          90     1.17496     1.17938  0.00580771
          91     1.17628     1.17935  0.00574399
          92     1.15909     1.17913  0.00568577
          93        1.14     1.17871  0.00564018
          94     1.14776     1.17838  0.00558978
          95      1.1571     1.17816  0.00553543
          96     1.14279     1.17779  0.00549001
          97     1.13719     1.17737  0.00544934
          98     1.13986     1.17699  0.00540716
          99      1.1683      1.1769  0.00535325
         100     1.17955     1.17693  0.00529978
         101      1.1839     1.17699  0.00524776
         102      1.1966     1.17719  0.00519983
         103     1.18896      1.1773   0.0051506
         104     1.18092     1.17734   0.0051012
         105     1.17992     1.17736  0.00505267
         106     1.17137      1.1773  0.00500532
         107     1.16412     1.17718  0.00496006
         108      1.1663     1.17708  0.00491516
         109     1.16177     1.17694  0.00487207
         110     1.17881     1.17696  0.00482781
         111     1.18952     1.17707  0.00478564
         112     1.19332     1.17721  0.00474511
         113     1.18313     1.17727  0.00470341
         114     1.18013     1.17729  0.00466222
         115     1.17592     1.17728  0.00462169
         116     1.18033     1.17731  0.00458192
         117      1.1857     1.17738  0.00454332
         118     1.18242     1.17742  0.00450502
         119     1.17371     1.17739  0.00446727
         120     1.17536     1.17737  0.00443008
         121     1.21275     1.17767   0.0044031
         122     1.19393      1.1778  0.00436903
         123     1.17639     1.17779  0.00433352
         124      1.1748     1.17776  0.00429864
         125     1.18277      1.1778  0.00426444
         126     1.19845     1.17797  0.00423374
         127     1.18207       1.178  0.00420053
         128     1.16857     1.17793  0.00416836
         129     1.16757     1.17785  0.00413682
         130     1.17778     1.17784  0.00410499
         131     1.16876     1.17778  0.00407424
         132     1.16073     1.17765  0.00404543
         133     1.15928     1.17751  0.00401736
         134     1.16911     1.17745  0.00398787
         135     1.19165     1.17755  0.00395972
         136     1.19384     1.17767  0.00393241
         137     1.19226     1.17778  0.00390515
         138     1.21839     1.17807  0.00388793
         139     1.21755     1.17836  0.00387032
         140     1.21709     1.17863  0.00385255
