#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
           1     1.21915     1.21915           0
           2     1.26821     1.24368   0.0173438
           3     1.24052     1.24262   0.0115945
           4     1.26538     1.24831  0.00999452
           5     1.25566     1.24978  0.00810278
           6     1.25598     1.25082  0.00681789
           7     1.24981     1.25067  0.00584542
           8     1.26736     1.25276  0.00547451
           9      1.2729       1.255  0.00530403
          10      1.2427     1.25377  0.00491406
          11     1.27143     1.25537  0.00472232
          12     1.21603     1.25209  0.00534722
          13     1.26069     1.25275  0.00497661
          14     1.24056     1.25188  0.00469677
          15     1.25355       1.252  0.00438497
          16     1.25623     1.25226  0.00411888
          17     1.25204     1.25225  0.00387661
          18     1.25175     1.25222  0.00366134
          19     1.24933     1.25207  0.00347179
          20      1.2518     1.25205  0.00329822
          21     1.25033     1.25197  0.00314219
          22      1.2774     1.25313  0.00320495
          23       1.215     1.25147  0.00346793
          24     1.25636     1.25167  0.00332941
          25      1.2476     1.25151  0.00320022
          26     1.25791     1.25176  0.00308657
          27     1.25842       1.252  0.00298209
          28      1.2473     1.25183  0.00288032
          29     1.25932     1.25209  0.00279253
          30     1.23802     1.25162  0.00273855
          31     1.25751     1.25181  0.00265679
          32     1.25823     1.25201  0.00258132
          33     1.25911     1.25223  0.00251203
          34     1.26472      1.2526  0.00246486
          35     1.24506     1.25238  0.00240384
          36     1.25326     1.25241  0.00233719
          37     1.26024     1.25262  0.00228358
          38     1.26183     1.25286  0.00223631
          39     1.26814     1.25325  0.00221305
          40     1.22998     1.25267  0.00223288
          41     1.25786      1.2528    0.002182
          42     1.24275     1.25256  0.00214312
          43     1.27002     1.25296   0.0021314
          44     1.24702     1.25283  0.00208723
          45     1.25856     1.25296  0.00204474
          46     1.27464     1.25343  0.00205393
          47     1.24497     1.25325  0.00201809
          48     1.24731     1.25312  0.00197984
          49     1.22363     1.25252  0.00202884
          50     1.28132      1.2531   0.0020684
          51     1.25508     1.25314  0.00202821
          52      1.2432     1.25295  0.00199819
          53     1.27725      1.2534  0.00201243
          54     1.24245      1.2532  0.00198535
          55     1.24752      1.2531  0.00195194
          56     1.26074     1.25323  0.00192184
          57     1.26268      1.2534  0.00189526
          58     1.26267     1.25356  0.00186932
          59     1.24942     1.25349  0.00183895
          60     1.24333     1.25332  0.00181608
          61     1.24358     1.25316  0.00179332
          62     1.27523     1.25352  0.00179937
          63     1.24548     1.25339  0.00177533
          64     1.28008     1.25381   0.0017959
          65     1.24962     1.25374  0.00176942
          66     1.23943     1.25352  0.00175585
          67     1.27223      1.2538  0.00175168
          68     1.26285     1.25394  0.00173097
          69     1.25744     1.25399  0.00170663
          70     1.23973     1.25378  0.00169435
          71     1.25652     1.25382  0.00167092
          72     1.25433     1.25383  0.00164773
          73     1.26879     1.25403  0.00163786
          74     1.23315     1.25375  0.00163985
          75     1.25839     1.25381  0.00161916
          76     1.27356     1.25407  0.00161855
          77     1.25025     1.25402   0.0015983
          78     1.25542     1.25404   0.0015779
          79     1.26109     1.25413  0.00156045
          80     1.26286     1.25424  0.00154476
          81     1.23197     1.25397  0.00154997
          82     1.27535     1.25423  0.00155286
          83     1.24469     1.25411  0.00153839
          84      1.2482     1.25404  0.00152169
          85      1.2617     1.25413  0.00150645
          86     1.25254     1.25411  0.00148905
          87     1.26346     1.25422  0.00147581
          88     1.25105     1.25418  0.00145948
          89     1.26494     1.25431  0.00144807
          90     1.26216     1.25439  0.00143461
          91      1.2559     1.25441  0.00141894
          92      1.2491     1.25435  0.00140469
          93     1.26134     1.25443  0.00139159
          94     1.25801     1.25446  0.00137731
          95     1.22243     1.25413  0.00140348
          96     1.29894     1.25459  0.00146444
          97     1.23098     1.25435  0.00146944
          98     1.23845     1.25419  0.00146338
          99     1.27293     1.25438   0.0014608
         100      1.2469      1.2543   0.0014481
         101      1.2699     1.25446  0.00144197
         102      1.2364     1.25428  0.00143866
         103     1.27418     1.25447  0.00143761
         104     1.25946     1.25452  0.00142459
         105     1.24085     1.25439  0.00141695
         106     1.23521     1.25421  0.00141509
         107     1.27163     1.25437   0.0014112
         108      1.2529     1.25436   0.0013982
         109     1.24688     1.25429  0.00138705
         110     1.26343     1.25437  0.00137693
         111     1.24592      1.2543  0.00136663
         112     1.26293     1.25437   0.0013566
         113     1.25778      1.2544  0.00134493
         114      1.2768      1.2546  0.00134741
         115     1.26477     1.25469  0.00133859
         116     1.25939     1.25473  0.00132766
         117     1.24545     1.25465  0.00131868
         118     1.25853     1.25468  0.00130791
         119     1.23413     1.25451  0.00130828
         120       1.271     1.25465  0.00130457
         121     1.22667     1.25442  0.00131412
