#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
           1    0.967316    0.967316           0
           2    0.999743    0.983529    0.011465
           3    0.982135    0.983064  0.00765273
           4    0.998605     0.98695  0.00665309
           5    0.991208    0.987801  0.00537672
           6    0.991915    0.988487   0.0045241
           7     0.98809     0.98843  0.00387816
           8    0.997357    0.989546  0.00355028
           9      1.0049    0.991252  0.00354183
          10    0.988737       0.991  0.00319656
          11    0.993015    0.991183  0.00291121
          12    0.978118    0.990095  0.00286499
          13    0.997153    0.990637  0.00269556
          14    0.980635    0.989923  0.00259598
          15    0.977126     0.98907  0.00255927
          16     1.00144    0.989843   0.0025133
          17    0.998947    0.990378  0.00242184
          18    0.983204     0.98998  0.00231986
          19    0.984686    0.989701  0.00221443
          20    0.983806    0.989406  0.00212324
          21    0.995674    0.989705  0.00204301
          22    0.992193    0.989818  0.00195327
          23     0.97263    0.989071  0.00200621
          24     1.00315    0.989657  0.00200652
          25    0.981722     0.98934   0.0019512
          26    0.989618     0.98935  0.00187619
          27    0.981675    0.989066  0.00182811
          28    0.992243     0.98918  0.00176633
          29    0.999686    0.989542  0.00174218
          30    0.973505    0.989007  0.00176421
          31      1.0114     0.98973  0.00184922
          32    0.990105    0.989741  0.00179147
          33    0.989013    0.989719  0.00173732
          34    0.986194    0.989615  0.00168931
          35    0.999115    0.989887  0.00166271
          36     1.00738    0.990373    0.001686
          37     0.96272    0.989625  0.00179847
          38    0.986951    0.989555  0.00175251
          39     1.00015    0.989827  0.00172851
          40    0.970016    0.989331  0.00175481
          41     1.00336    0.989674  0.00174507
          42    0.989642    0.989673  0.00170352
          43    0.996802    0.989839  0.00167195
          44    0.981922    0.989659   0.0016436
          45     1.00163    0.989925  0.00162847
          46    0.984268    0.989802  0.00159771
          47    0.998651     0.98999  0.00157477
          48    0.988188    0.989953  0.00154241
          49    0.989812     0.98995  0.00151093
          50    0.994222    0.990035  0.00148313
          51    0.988775     0.99001  0.00145425
          52    0.995069    0.990108  0.00142954
          53    0.987152    0.990052  0.00140365
          54     1.00835    0.990391  0.00141799
          55    0.989749    0.990379  0.00139225
          56    0.979218     0.99018  0.00138158
          57    0.993739    0.990242  0.00135876
          58    0.986464    0.990177  0.00133689
          59    0.997078    0.990294  0.00131934
          60    0.992053    0.990324  0.00129767
          61    0.977216    0.990109  0.00129407
          62    0.994555     0.99018  0.00127518
          63     1.00883    0.990476  0.00128885
          64    0.980442     0.99032  0.00127821
          65    0.988774    0.990296  0.00125877
          66    0.990057    0.990292   0.0012397
          67    0.990687    0.990298  0.00122121
          68     0.97653    0.990096  0.00121992
          69     1.00614    0.990328   0.0012242
          70    0.990522    0.990331  0.00120672
          71    0.997445    0.990431  0.00119388
          72    0.992247    0.990456  0.00117756
          73    0.981874    0.990339  0.00116728
          74    0.995071    0.990403  0.00115326
          75    0.991595    0.990419  0.00113799
          76    0.987431    0.990379   0.0011237
          77    0.985682    0.990318  0.00111076
          78    0.984843    0.990248  0.00109873
          79    0.988641    0.990228  0.00108501
          80    0.996304    0.990304  0.00107411
          81    0.994607    0.990357  0.00106216
          82    0.985295    0.990295    0.001051
          83    0.994597    0.990347  0.00103961
          84    0.999078    0.990451  0.00103242
          85    0.982409    0.990356   0.0010246
          86    0.996022    0.990422   0.0010148
          87     0.99635     0.99049  0.00100542
