#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
           1     -6.5946     -6.5946           0
           2    -6.64026    -6.61743   0.0161421
           3    -6.61469    -6.61652   0.0107873
           4    -6.63687    -6.62161  0.00921241
           5    -6.62791    -6.62287  0.00745561
           6     -6.6297      -6.624  0.00629937
           7    -6.62363    -6.62395  0.00539968
           8    -6.63496    -6.62533  0.00489685
           9    -6.64667     -6.6277  0.00489353
          10    -6.62255    -6.62718  0.00443122
          11    -6.62818    -6.62727   0.0040293
          12    -6.60554    -6.62546  0.00408047
          13    -6.63494    -6.62619  0.00383115
          14    -6.61131    -6.62513  0.00370193
          15    -6.60556    -6.62382   0.0036778
          16    -6.64157    -6.62493  0.00361136
          17    -6.63764    -6.62568  0.00347544
          18    -6.61445    -6.62506  0.00333786
          19    -6.61603    -6.62458  0.00319581
          20    -6.61645    -6.62418  0.00306179
          21    -6.63267    -6.62458   0.0029426
          22    -6.62866    -6.62477  0.00281469
          23    -6.59779    -6.62359  0.00292649
          24    -6.64109    -6.62432  0.00289392
          25    -6.61059    -6.62377  0.00282978
          26    -6.62385    -6.62378  0.00272094
          27    -6.61394    -6.62341  0.00264443
          28    -6.62783    -6.62357   0.0025547
          29    -6.63801    -6.62407  0.00251465
          30    -6.59997    -6.62326  0.00255588
          31    -6.65671    -6.62434  0.00269151
          32    -6.62401    -6.62433  0.00260742
          33    -6.62282    -6.62429  0.00252881
          34    -6.61845    -6.62411  0.00246026
          35    -6.63817    -6.62452   0.0024225
          36    -6.64931    -6.62521  0.00245114
          37    -6.58651    -6.62416  0.00259849
          38    -6.62053    -6.62406  0.00253186
          39    -6.64055    -6.62449  0.00250196
          40    -6.59572    -6.62377  0.00254063
          41    -6.64414    -6.62426  0.00252681
          42    -6.62418    -6.62426  0.00246665
          43    -6.63667    -6.62455   0.0024261
          44    -6.61503    -6.62433  0.00238058
          45    -6.64288    -6.62475  0.00236307
          46    -6.61715    -6.62458  0.00231747
          47    -6.63685    -6.62484  0.00228281
          48    -6.62117    -6.62477  0.00223653
          49    -6.62276    -6.62472  0.00219127
          50    -6.63235    -6.62488  0.00215274
          51    -6.62352    -6.62485   0.0021107
          52    -6.63403    -6.62503  0.00207747
