#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
           1    0.752116    0.752116           0
           2    0.779424     0.76577  0.00965484
           3     0.76796      0.7665  0.00646411
           4    0.779908    0.769852  0.00565074
           5    0.770997    0.770081  0.00452523
           6    0.777075    0.771246  0.00391828
           7    0.775114    0.771799  0.00339727
           8    0.773132    0.771966  0.00297669
           9    0.777251    0.772553  0.00270325
          10    0.772375    0.772535  0.00243298
          11     0.77957    0.773175  0.00229431
          12    0.781306    0.773852  0.00220092
          13    0.767587     0.77337  0.00208372
          14    0.764132     0.77271  0.00203668
          15    0.764903     0.77219  0.00196628
          16    0.771322    0.772136  0.00184414
          17    0.768512    0.771922  0.00174793
          18    0.781516    0.772455  0.00173017
          19    0.780391    0.772873  0.00168876
          20    0.765526    0.772506  0.00164379
          21    0.772418    0.772502  0.00156552
          22    0.782597     0.77296  0.00156016
          23    0.756783    0.772257  0.00164325
          24    0.779094    0.772542  0.00159928
          25    0.773536    0.772582  0.00153581
          26    0.776594    0.772736  0.00148447
          27    0.765396    0.772464  0.00145417
          28    0.776083    0.772593  0.00140797
          29    0.776578    0.772731   0.0013661
          30    0.772718     0.77273  0.00132057
          31    0.780185    0.772971  0.00129968
          32    0.775621    0.773054   0.0012617
          33    0.768757    0.772924  0.00123017
          34    0.768201    0.772785   0.0012018
          35    0.774876    0.772844  0.00116895
          36    0.771812    0.772816  0.00113683
          37    0.781443    0.773049  0.00112976
          38    0.765522    0.772851  0.00111726
          39    0.759399    0.772506  0.00114061
          40    0.777671    0.772635  0.00111938
          41    0.780538    0.772828  0.00110855
          42    0.780016    0.772999  0.00109529
          43    0.762152    0.772747  0.00109848
          44    0.764049    0.772549  0.00109116
          45    0.785356    0.772834   0.0011034
          46    0.765798    0.772681  0.00108996
          47    0.777717    0.772788  0.00107203
          48    0.760981    0.772542  0.00107754
          49    0.776205    0.772617  0.00105814
          50    0.769335    0.772551  0.00103901
          51    0.762448    0.772353  0.00103735
          52     0.77484    0.772401  0.00101851
          53    0.767664    0.772311   0.0010032
          54    0.778425    0.772424 0.000990994
          55    0.775955    0.772489 0.000975052
          56    0.760793     0.77228 0.000979754
          57    0.776964    0.772362 0.000966005
          58    0.780137    0.772496 0.000958607
          59     0.77212     0.77249 0.000942381
          60    0.772521     0.77249 0.000926675
          61    0.781758    0.772642 0.000923854
          62    0.781755    0.772789 0.000920571
          63    0.755412    0.772513 0.000946377
          64    0.782374    0.772667 0.000944048
          65    0.783132    0.772828 0.000943151
          66    0.767924    0.772754 0.000931784
          67    0.774916    0.772786 0.000918435
          68    0.773804    0.772801 0.000905051
          69    0.776307    0.772852 0.000893359
