#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
           1       1.472       1.472           0
           2     1.48876     1.48038  0.00592498
           3     1.54731     1.50269   0.0186408
           4     1.63025     1.53458   0.0309546
           5     1.67847     1.56336   0.0357177
           6     1.71271     1.58825   0.0374471
           7     1.73335     1.60898   0.0373969
           8     1.74734     1.62627   0.0365034
           9      1.7822      1.6436   0.0363268
          10     1.82094     1.66133   0.0367689
          11     1.82358     1.67608   0.0362642
          12     1.78908      1.6855    0.034443
          13     1.77707     1.69254   0.0325058
          14     1.80058     1.70026   0.0310864
          15     1.80809     1.70745   0.0298337
          16     1.82404     1.71474   0.0288452
          17     1.83773     1.72197   0.0280412
          18     1.81357     1.72706   0.0269411
          19     1.79845     1.73082   0.0257839
          20     1.82265     1.73541   0.0249002
          21     1.82654     1.73975   0.0240896
          22     1.80865     1.74288   0.0231973
          23       1.793     1.74506   0.0222909
          24     1.81667     1.74804   0.0215608
          25     1.82173     1.75099   0.0208989
          26     1.85615     1.75504   0.0204828
          27      1.8262     1.75767    0.019893
          28     1.81988     1.75989   0.0193062
          29     1.84474     1.76282   0.0188609
          30     1.84487     1.76555   0.0184294
          31     1.85505     1.76844   0.0180596
          32     1.87846     1.77188   0.0178195
          33     1.89637     1.77565   0.0176743
          34     1.90959     1.77959    0.017588
          35      1.8788     1.78242   0.0173124
          36     1.84243     1.78409   0.0169116
          37     1.85215     1.78593   0.0165542
          38     1.83502     1.78722   0.0161689
          39     1.83849     1.78854   0.0158076
          40     1.86287      1.7904   0.0155213
          41     1.85374     1.79194   0.0152194
          42     1.88014     1.79404   0.0150012
          43      1.9059     1.79664   0.0148762
          44     1.89365     1.79885   0.0147006
          45      1.8718     1.80047    0.014463
          46      1.8748     1.80208   0.0142386
          47     1.86767     1.80348   0.0140038
          48     1.85859     1.80463   0.0137591
          49     1.85923     1.80574   0.0135233
          50     1.88522     1.80733    0.013346
          51     1.85719     1.80831   0.0131201
          52     1.82389     1.80861   0.0128712
          53     1.78902     1.80824   0.0126336
          54     1.80578     1.80819   0.0123998
          55     1.80834      1.8082   0.0121743
          56     1.78995     1.80787   0.0119613
          57     1.81846     1.80806   0.0117529
          58     1.82841     1.80841   0.0115555
          59     1.82481     1.80868    0.011363
          60      1.8381     1.80917   0.0111841
          61     1.84842     1.80982   0.0110193
          62     1.82681     1.81009    0.010845
          63     1.81683      1.8102   0.0106733
          64     1.85086     1.81083   0.0105255
          65     1.88887     1.81204   0.0104318
          66     1.92601     1.81376   0.0104157
          67     1.88419     1.81481   0.0103131
          68     1.86829      1.8156   0.0101914
          69     1.89956     1.81682   0.0101161
