#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
           1     1.14332     1.14332           0
           2     1.18561     1.16446   0.0149515
           3     1.16673     1.16522  0.00998686
           4      1.1859     1.17039  0.00872635
           5      1.1729     1.17089  0.00699547
           6     1.18002     1.17241  0.00599269
           7     1.17681     1.17304  0.00516944
           8     1.17708     1.17355  0.00454788
           9     1.18554     1.17488  0.00423341
          10     1.16978     1.17437  0.00384066
          11     1.18672     1.17549  0.00365204
          12     1.19768     1.17734  0.00378687
          13     1.15004     1.17524  0.00403613
          14     1.17772     1.17542  0.00375171
          15     1.16042     1.17442  0.00363243
          16     1.17432     1.17441  0.00340541
          17     1.18136     1.17482  0.00322953
          18     1.19439     1.17591  0.00322792
          19     1.15983     1.17506  0.00316695
          20     1.19235     1.17593  0.00312436
          21     1.16392     1.17535  0.00302746
          22     1.15459     1.17441  0.00303339
          23     1.18091     1.17469  0.00291464
          24     1.19426     1.17551  0.00290497
          25     1.18429     1.17586  0.00280992
          26     1.16588     1.17547  0.00272793
          27     1.15557     1.17474  0.00272469
          28      1.1845     1.17509  0.00264959
          29     1.18312     1.17536  0.00257268
          30     1.17777     1.17544  0.00248817
          31     1.17772     1.17552  0.00240899
          32     1.19072     1.17599  0.00238009
          33      1.1685     1.17576  0.00231877
          34     1.17714     1.17581  0.00225092
          35     1.16439     1.17548   0.0022101
          36     1.20098     1.17619  0.00225941
          37     1.17255     1.17609  0.00220048
          38     1.18097     1.17622  0.00214631
          39     1.18409     1.17642  0.00210074
          40     1.16836     1.17622  0.00205787
          41     1.16332      1.1759   0.0020316
          42     1.13814       1.175  0.00217306
          43     1.17966     1.17511  0.00212521
          44     1.17301     1.17506  0.00207745
          45     1.16963     1.17494   0.0020348
          46     1.17771       1.175  0.00199146
          47     1.19025     1.17533  0.00197532
          48     1.16052     1.17502  0.00195811
          49     1.17146     1.17495   0.0019195
          50     1.17559     1.17496  0.00188115
          51     1.17083     1.17488  0.00184601
          52       1.182     1.17502  0.00181557
          53     1.18749     1.17525  0.00179651
          54     1.14985     1.17478  0.00182379
          55      1.1976      1.1752  0.00183723
          56     1.18446     1.17536  0.00181185
          57     1.15629     1.17503  0.00181069
          58     1.15716     1.17472  0.00180549
          59       1.177     1.17476   0.0017753
          60     1.17306     1.17473  0.00174594
          61     1.17435     1.17472  0.00171733
          62     1.18477     1.17488  0.00169727
          63     1.16762     1.17477  0.00167424
          64     1.16847     1.17467  0.00165097
          65     1.18375     1.17481  0.00163147
          66      1.1645     1.17465  0.00161421
          67     1.17088      1.1746   0.0015911
          68     1.18848      1.1748  0.00158075
          69     1.16018     1.17459  0.00157198
          70     1.16661     1.17448  0.00155365
          71     1.18588     1.17464  0.00154004
          72     1.19169     1.17487  0.00153676
          73     1.15511      1.1746  0.00153936
          74     1.16403     1.17446  0.00152517
          75     1.18207     1.17456  0.00150821
          76     1.16628     1.17445   0.0014923
          77     1.18565      1.1746  0.00147998
          78     1.16671      1.1745  0.00146446
          79      1.1877     1.17466  0.00145543
          80     1.17505     1.17467  0.00143725
          81     1.16017     1.17449  0.00143061
          82     1.17904     1.17455  0.00141424
          83      1.1732     1.17453   0.0013973
          84     1.17784     1.17457  0.00138122
          85     1.19239     1.17478  0.00138078
          86     1.15452     1.17454  0.00138468
          87     1.17328     1.17453  0.00136884
          88     1.16976     1.17447  0.00135435
          89     1.15611     1.17427  0.00135476
          90     1.20287     1.17459  0.00137648
          91      1.1624     1.17445  0.00136785
          92      1.1727     1.17443  0.00135311
          93     1.17755     1.17447  0.00133898
          94     1.18525     1.17458  0.00132964
          95     1.14751      1.1743  0.00134583
          96     1.18488     1.17441  0.00133632
          97     1.17425      1.1744  0.00132254
          98     1.16319     1.17429  0.00131399
          99     1.20481      1.1746  0.00133638
         100     1.15777     1.17443  0.00133357
         101     1.18022     1.17449   0.0013216
         102     1.17264     1.17447  0.00130876
         103     1.16214     1.17435  0.00130152
         104     1.18407     1.17444  0.00129236
         105     1.15167     1.17423  0.00129812
         106     1.18898     1.17437  0.00129331
         107     1.15275     1.17416  0.00129691
         108     1.17119     1.17414  0.00128519
         109     1.19268     1.17431  0.00128461
         110     1.18191     1.17438  0.00127479
         111     1.15894     1.17424  0.00127087
         112     1.17422     1.17424  0.00125952
         113     1.19057     1.17438  0.00125664
         114     1.16811     1.17433  0.00124682
         115      1.1714      1.1743  0.00123624
         116     1.16444     1.17422   0.0012285
         117     1.17994     1.17426  0.00121898
         118      1.1708     1.17423    0.001209
         119     1.18183      1.1743  0.00120052
         120     1.18046     1.17435  0.00119162
         121     1.15808     1.17422  0.00118933
         122     1.17977     1.17426  0.00118045
         123     1.13539     1.17395  0.00121243
         124     1.18725     1.17405  0.00120739
         125     1.17285     1.17404  0.00119777
         126     1.17279     1.17403  0.00118831
         127     1.17967     1.17408  0.00117978
         128     1.16468       1.174  0.00117284
         129     1.19632     1.17418  0.00117644
         130     1.16861     1.17413  0.00116817
         131     1.16411     1.17406  0.00116176
         132     1.19827     1.17424  0.00116734
         133     1.14466     1.17402  0.00117956
         134     1.18212     1.17408   0.0011723
         135     1.18866     1.17419  0.00116859
         136     1.15534     1.17405  0.00116818
         137     1.15147     1.17388  0.00117122
         138     1.20265     1.17409  0.00118113
         139     1.17808     1.17412  0.00117298
         140     1.16978     1.17409  0.00116501
         141     1.19451     1.17423  0.00116572
         142      1.1741     1.17423  0.00115751
         143      1.1723     1.17422  0.00114949
         144     1.15922     1.17412  0.00114622
         145     1.17534     1.17412  0.00113835
         146     1.19126     1.17424  0.00113658
         147     1.16441     1.17417  0.00113082
         148     1.18412     1.17424  0.00112517
         149     1.16471     1.17418  0.00111944
         150     1.16534     1.17412  0.00111352
         151      1.1714      1.1741  0.00110629
         152     1.19876     1.17426  0.00111084
         153     1.18196     1.17431  0.00110472
         154     1.16455     1.17425  0.00109937
         155     1.17956     1.17428  0.00109281
         156      1.1796     1.17432  0.00108633
         157     1.17237     1.17431  0.00107948
         158      1.1708     1.17428  0.00107288
         159     1.17587     1.17429  0.00106618
         160      1.1845     1.17436  0.00106142
