#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
           1    0.925701    0.925701           0
           2     0.95492     0.94031   0.0103306
           3    0.941503    0.940708  0.00689472
           4    0.955212    0.944334  0.00604987
           5    0.946371    0.944742   0.0048536
           6    0.950506    0.945702  0.00413866
           7    0.948335    0.946078  0.00356446
           8    0.949575    0.946515  0.00314558
           9    0.956355    0.947609     0.00298
          10    0.943106    0.947158  0.00271581
          11    0.953785    0.947761  0.00253484
          12    0.963403    0.949064  0.00263755
          13    0.933893    0.947897  0.00268044
          14    0.947746    0.947886    0.002489
          15    0.945214    0.947708  0.00232944
          16      0.9534    0.948064  0.00221084
          17    0.943213    0.947779  0.00209913
          18    0.946505    0.947708   0.0019837
          19    0.948409    0.947745  0.00187964
          20    0.954195    0.948067  0.00181311
          21    0.938677     0.94762  0.00178106
          22    0.948869    0.947677  0.00170101
          23    0.956223    0.948049  0.00166714
          24    0.954412    0.948314  0.00161862
          25    0.933112    0.947706  0.00166418
          26    0.956474    0.948043  0.00163399
          27    0.955297    0.948312  0.00159541
          28    0.939244    0.947988  0.00157095
          29    0.950255    0.948066  0.00151872
          30    0.947518    0.948048  0.00146821
          31    0.946958    0.948012  0.00142127
          32    0.936447    0.947651  0.00142206
          33     0.96459    0.948164  0.00146868
          34     0.94766     0.94815  0.00142556
          35    0.946207    0.948094  0.00138591
          36    0.941441    0.947909  0.00135968
          37    0.952264    0.948027  0.00132802
          38    0.958822    0.948311   0.0013231
          39    0.933953    0.947943  0.00133942
          40      0.9755    0.948632  0.00147249
          41     0.91866    0.947901  0.00160782
          42    0.947008    0.947879  0.00156968
          43    0.956092     0.94807  0.00154475
          44    0.937708    0.947835  0.00152749
          45    0.947428    0.947826  0.00149357
          46    0.959777    0.948086  0.00148353
          47     0.94517    0.948024  0.00145326
          48    0.942489    0.947908  0.00142755
          49    0.959071    0.948136  0.00141648
          50    0.950439    0.948182   0.0013889
          51    0.938595    0.947994  0.00137433
          52    0.952481    0.948081   0.0013506
          53    0.951029    0.948136  0.00132627
          54    0.962792    0.948408  0.00132919
          55    0.936914    0.948199  0.00132134
          56    0.933022    0.947928  0.00132525
          57    0.957705    0.948099  0.00131305
          58    0.938854     0.94794  0.00130005
          59    0.945529    0.947899  0.00127866
          60    0.959574    0.948093  0.00127207
          61    0.941703    0.947989  0.00125552
          62    0.933553    0.947756  0.00125668
          63    0.956281    0.947891  0.00124399
          64    0.943379    0.947821  0.00122655
          65    0.950128    0.947856   0.0012082
          66    0.952475    0.947926  0.00119191
          67    0.943595    0.947862  0.00117588
          68    0.957331    0.948001   0.0011668
          69     0.94165    0.947909  0.00115351
          70    0.938919     0.94778  0.00114416
          71    0.949042    0.947798  0.00112819
          72    0.942627    0.947726   0.0011148
          73    0.950257    0.947761  0.00110007
          74    0.953278    0.947835  0.00108773
          75    0.941534    0.947751  0.00107646
          76     0.95326    0.947824  0.00106474
          77    0.937981    0.947696  0.00105855
          78     0.94846    0.947706  0.00104503
          79    0.959032    0.947849  0.00104159
          80    0.944171    0.947803  0.00102958
          81    0.940528    0.947713  0.00102078
          82    0.963264    0.947903   0.0010258
          83    0.922313    0.947595  0.00105876
          84    0.960959    0.947754  0.00105804
          85    0.952777    0.947813  0.00104724
          86    0.947515     0.94781  0.00103507
          87    0.946659    0.947796  0.00102326
          88    0.947777    0.947796  0.00101163
          89    0.936462    0.947669  0.00100825
          90     0.96201    0.947828  0.00100956
          91    0.952784    0.947883 0.000999932
          92    0.945548    0.947857 0.000989385
          93    0.953869    0.947922 0.000980856
          94    0.947522    0.947918  0.00097043
          95    0.960681    0.948052 0.000969471
          96    0.944638    0.948016 0.000960025
          97    0.932033    0.947852 0.000964164
          98    0.958571    0.947961  0.00096051
          99    0.947624    0.947958 0.000950814
         100    0.948689    0.947965 0.000941334
         101     0.94823    0.947967 0.000932018
         102    0.940493    0.947894 0.000925757
         103    0.931876    0.947739  0.00092974
         104    0.967204    0.947926  0.00093945
         105    0.946057    0.947908 0.000930671
         106    0.947018      0.9479 0.000921929
         107    0.949731    0.947917 0.000913472
         108     0.94615      0.9479  0.00090516
         109    0.933312    0.947767 0.000906697
         110    0.939043    0.947687 0.000901916
         111    0.950186     0.94771 0.000894071
         112     0.94044    0.947645 0.000888442
         113    0.947893    0.947647 0.000880582
         114    0.941732    0.947595 0.000874385
         115    0.963441    0.947733 0.000877571
         116    0.940002    0.947666 0.000872533
         117       0.936    0.947567 0.000870754
         118    0.953944    0.947621 0.000865051
         119    0.944459    0.947594 0.000858189
         120    0.946626    0.947586 0.000851075
         121    0.942976    0.947548 0.000844894
         122    0.959446    0.947645 0.000843578
         123    0.949755    0.947663 0.000836894
         124    0.950849    0.947688 0.000830539
         125    0.940511    0.947631 0.000825878
         126    0.950659    0.947655 0.000819673
         127    0.944804    0.947632 0.000813526
         128    0.952874    0.947673   0.0008082
         129    0.946427    0.947664 0.000801993
         130    0.954961     0.94772 0.000797786
         131    0.933075    0.947608 0.000799491
         132    0.957137     0.94768 0.000796686
         133    0.944803    0.947659  0.00079099
         134    0.941385    0.947612 0.000786471
         135    0.960207    0.947705  0.00078616
         136    0.934634    0.947609 0.000786233
         137    0.939941    0.947553 0.000782484
         138    0.956955    0.947621 0.000779774
         139    0.946927    0.947616 0.000774181
         140    0.941732    0.947574 0.000769791
         141     0.95266     0.94761 0.000765176
         142    0.953943    0.947655 0.000761086
         143    0.938213    0.947589 0.000758622
         144    0.951211    0.947614 0.000753771
         145    0.948549     0.94762   0.0007486
         146    0.943405    0.947592 0.000744029
         147    0.952856    0.947627 0.000739829
         148    0.958387      0.9477 0.000738393
         149    0.943484    0.947672 0.000733979
         150    0.953927    0.947713  0.00073027
         151    0.936549     0.94764 0.000729167
         152    0.960545    0.947724 0.000729296
         153    0.946259    0.947715 0.000724592
         154    0.947744    0.947715 0.000719887
         155    0.933069    0.947621 0.000721417
         156    0.969086    0.947758 0.000729797
         157    0.940126     0.94771 0.000726766
         158    0.956126    0.947763 0.000724116
         159    0.941479    0.947723  0.00072064
         160    0.950938    0.947743 0.000716416
         161    0.954078    0.947783 0.000713045
         162    0.953121    0.947816 0.000709405
         163    0.945142    0.947799 0.000705242
         164    0.944827    0.947781 0.000701175
         165    0.950407    0.947797 0.000697106
         166    0.940439    0.947753 0.000694314
         167    0.958956     0.94782  0.00069339
         168    0.943773    0.947796 0.000689681
         169    0.942571    0.947765 0.000686293
         170    0.955989    0.947813 0.000683959
         171    0.954606    0.947853 0.000681111
         172    0.950289    0.947867 0.000677299
         173    0.944712    0.947849 0.000673629
         174    0.941137     0.94781 0.000670861
         175    0.956314    0.947859 0.000668785
         176    0.934848    0.947785 0.000669059
         177    0.953084    0.947815 0.000665948
         178    0.961116     0.94789 0.000666386
         179     0.95049    0.947904 0.000662821
         180    0.939341    0.947857 0.000660844
         181    0.939991    0.947813  0.00065862
         182    0.960747    0.947884 0.000658824
         183    0.958847    0.947944 0.000657942
         184    0.943185    0.947918 0.000654875
         185    0.943453    0.947894 0.000651779
         186    0.944887    0.947878 0.000648476
         187     0.95232    0.947902 0.000645443
         188    0.953313     0.94793 0.000642651
         189    0.948573    0.947934  0.00063926
         190    0.952696    0.947959 0.000636386
         191    0.951827    0.947979 0.000633376
         192    0.942895    0.947953 0.000630631
         193    0.937076    0.947896 0.000629876
         194    0.949815    0.947906 0.000626707
         195    0.941784    0.947875 0.000624279
         196    0.933266      0.9478 0.000625528
         197    0.951561    0.947819 0.000622644
         198    0.944845    0.947804 0.000619681
         199    0.951747    0.947824 0.000616883
         200    0.944235    0.947806  0.00061406
         201    0.940175    0.947768 0.000612177
         202    0.945612    0.947758  0.00060924
         203    0.940869    0.947724 0.000607183
         204    0.961529    0.947791 0.000607966
         205    0.940131    0.947754 0.000606148
         206    0.945001    0.947741 0.000603352
         207    0.945269    0.947729 0.000600556
         208    0.965999    0.947816 0.000604058
         209    0.938397    0.947771 0.000602847
         210    0.950816    0.947786 0.000600151
         211    0.933182    0.947717 0.000601284
         212    0.953741    0.947745 0.000599119
         213    0.941086    0.947714 0.000597121
         214    0.948913    0.947719 0.000594357
         215    0.945054    0.947707 0.000591722
         216    0.947077    0.947704  0.00058899
         217    0.948097    0.947706 0.000586278
         218    0.953136    0.947731 0.000584118
         219    0.944661    0.947717 0.000581619
         220    0.943102    0.947696 0.000579353
         221    0.958887    0.947746  0.00057894
         222    0.935658    0.947692 0.000578888
         223    0.951888    0.947711 0.000576597
         224    0.940982    0.947681 0.000574805
         225     0.95211      0.9477 0.000572588
         226    0.963158    0.947769 0.000574124
         227    0.952972    0.947792 0.000572053
         228    0.940758    0.947761 0.000570375
         229    0.954977    0.947792 0.000568754
         230    0.942003    0.947767 0.000566838
         231    0.938909    0.947729  0.00056568
         232    0.958217    0.947774 0.000565045
         233    0.962445    0.947837 0.000566117
         234    0.938284    0.947796 0.000565168
         235    0.952089    0.947815 0.000563058
         236    0.950154    0.947824 0.000560759
         237    0.939554     0.94779 0.000559478
         238    0.945558     0.94778 0.000557206
         239    0.943797    0.947764 0.000555124
         240    0.954204     0.94779 0.000553459
         241    0.939679    0.947757 0.000552185
         242    0.958311      0.9478 0.000551623
         243    0.943706    0.947783  0.00054961
         244     0.95539    0.947815 0.000548241
         245    0.950706    0.947826  0.00054613
         246    0.939946    0.947794 0.000544849
         247    0.936565    0.947749 0.000544537
         248    0.962822     0.94781 0.000545722
         249    0.945274      0.9478 0.000543626
         250    0.961936    0.947856 0.000544384
         251    0.961738    0.947911 0.000545017
         252    0.911204    0.947766 0.000561983
         253    0.959638    0.947813 0.000561717
         254    0.952589    0.947831  0.00055982
         255    0.943103    0.947813 0.000557932
         256    0.958458    0.947855   0.0005573
         257    0.940621    0.947826 0.000555842
         258    0.946073     0.94782 0.000553729
         259    0.953113     0.94784 0.000551968
         260    0.944681    0.947828 0.000549979
         261    0.945948    0.947821 0.000547919
         262    0.949228    0.947826 0.000545854
         263    0.953115    0.947846 0.000544149
         264    0.931377    0.947784 0.000545652
         265    0.953414    0.947805 0.000544006
         266    0.944295    0.947792 0.000542121
         267    0.955504    0.947821  0.00054086
         268    0.948728    0.947824 0.000538852
         269       0.949    0.947828 0.000536867
         270    0.948367     0.94783 0.000534882
         271    0.943434    0.947814 0.000533154
         272    0.945943    0.947807 0.000531238
         273    0.942672    0.947789 0.000529625
         274    0.970582    0.947872 0.000534186
         275    0.933798    0.947821 0.000534689
         276    0.940838    0.947795  0.00053335
         277    0.950952    0.947807 0.000531547
         278    0.948502    0.947809  0.00052964
         279    0.954001    0.947831 0.000528207
         280    0.936314     0.94779 0.000527919
         281    0.958253    0.947827 0.000527352
         282    0.944023    0.947814 0.000525655
         283    0.937934    0.947779 0.000524955
         284    0.939929    0.947751 0.000523834
         285    0.965446    0.947813 0.000525663
         286    0.951725    0.947827 0.000524002
         287    0.960435    0.947871 0.000524015
         288     0.93232    0.947817  0.00052497
         289    0.953652    0.947837 0.000523542
         290    0.944399    0.947825 0.000521871
         291    0.946696    0.947822 0.000520092
         292    0.943934    0.947808 0.000518481
         293    0.955704    0.947835 0.000517411
         294    0.962588    0.947885 0.000518079
         295    0.933679    0.947837 0.000518556
         296    0.942007    0.947817 0.000517178
         297    0.950321    0.947826 0.000515505
         298    0.944904    0.947816 0.000513869
         299      0.9608     0.94786 0.000513982
         300    0.941286    0.947838 0.000512735
         301    0.944408    0.947826 0.000511158
         302    0.956261    0.947854 0.000510228
         303    0.930787    0.947798 0.000511644
         304    0.946302    0.947793 0.000509985
         305    0.954834    0.947816 0.000508835
         306    0.954649    0.947838 0.000507662
         307    0.941515    0.947818 0.000506426
         308    0.946664    0.947814 0.000504796
         309    0.946309    0.947809 0.000503186
         310    0.958078    0.947842 0.000502652
         311    0.946044    0.947836 0.000501069
         312    0.955283     0.94786 0.000500031
         313    0.940845    0.947838 0.000498935
         314    0.942787    0.947822 0.000497605
         315    0.954292    0.947842 0.000496449
