#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
           1    -6.64705    -6.64705           0
           2    -6.68757    -6.66731   0.0143254
           3    -6.66827    -6.66763   0.0095539
           4     -6.6868    -6.67242  0.00828059
           5    -6.67612    -6.67316  0.00665742
           6    -6.68221    -6.67467  0.00571622
           7    -6.67785    -6.67513  0.00491764
           8    -6.67878    -6.67558  0.00432411
           9    -6.68945    -6.67712  0.00410916
          10    -6.66967    -6.67638  0.00376522
          11     -6.6861    -6.67726  0.00352504
          12    -6.70046    -6.67919  0.00372366
          13    -6.65593     -6.6774  0.00384341
          14    -6.67603    -6.67731  0.00357014
          15    -6.67258    -6.67699  0.00334599
          16    -6.68547    -6.67752  0.00317851
          17    -6.66903    -6.67702  0.00303053
          18    -6.67391    -6.67685  0.00286711
          19     -6.6794    -6.67698  0.00271934
          20    -6.68631    -6.67745  0.00262303
          21    -6.66288    -6.67676  0.00258821
          22     -6.6772    -6.67678  0.00247064
          23    -6.68843    -6.67728   0.0024146
          24     -6.6865    -6.67767  0.00234434
          25    -6.65469    -6.67675  0.00242407
          26    -6.68978    -6.67725   0.0023821
          27    -6.68664     -6.6776  0.00231911
          28    -6.66285    -6.67707  0.00229532
          29    -6.67932    -6.67715  0.00221748
          30    -6.67578     -6.6771  0.00214404
          31    -6.67528    -6.67704  0.00207568
          32    -6.65982     -6.6765  0.00207943
          33    -6.70346    -6.67732  0.00217096
          34      -6.676    -6.67728  0.00210745
          35    -6.67429     -6.6772  0.00204898
          36    -6.66723    -6.67692  0.00201069
          37    -6.68142    -6.67704  0.00196003
          38    -6.69383    -6.67748  0.00195764
          39    -6.65647    -6.67694  0.00198023
          40    -6.71941    -6.67801  0.00219696
          41    -6.63145    -6.67687  0.00241912
          42    -6.67616    -6.67685  0.00236158
          43    -6.68901    -6.67714  0.00232352
          44    -6.65973    -6.67674  0.00230414
          45    -6.67632    -6.67673  0.00225296
          46    -6.69426    -6.67711  0.00223599
          47    -6.67169      -6.677  0.00219139
          48    -6.66705    -6.67679  0.00215551
          49    -6.69147    -6.67709  0.00213223
          50    -6.67881    -6.67712  0.00208987
          51    -6.66044     -6.6768  0.00207432
          52    -6.68362    -6.67693  0.00203858
          53    -6.68109    -6.67701  0.00200163
          54     -6.6979    -6.67739   0.0020016
          55    -6.65992    -6.67708  0.00199025
          56    -6.65526    -6.67669  0.00199247
          57    -6.69245    -6.67696  0.00197661
          58    -6.66335    -6.67673  0.00195641
          59    -6.67335    -6.67667  0.00192409
          60    -6.69359    -6.67695  0.00191258
          61    -6.66686    -6.67679  0.00188837
          62    -6.65641    -6.67646   0.0018863
          63    -6.68934    -6.67666  0.00186741
          64    -6.66947    -6.67655  0.00184162
          65    -6.68014    -6.67661  0.00181411
          66    -6.68369    -6.67671  0.00178979
          67     -6.6693     -6.6766  0.00176649
          68    -6.69049    -6.67681  0.00175228
          69    -6.66864    -6.67669  0.00173088
          70    -6.66252    -6.67649  0.00171795
          71    -6.67807    -6.67651   0.0016939
          72    -6.66741    -6.67638  0.00167508
          73    -6.67898    -6.67642  0.00165252
          74    -6.68422    -6.67652  0.00163355
          75    -6.66627    -6.67639  0.00161748
          76    -6.68441    -6.67649  0.00159964
          77    -6.66152     -6.6763  0.00159064
          78    -6.67736    -6.67631   0.0015703
          79    -6.69216    -6.67651  0.00156319
          80    -6.67065    -6.67644  0.00154537
          81    -6.66457    -6.67629  0.00153322
          82    -6.70026    -6.67658  0.00154213
          83    -6.63897    -6.67613  0.00158875
          84    -6.69753    -6.67639  0.00159013
          85    -6.68578     -6.6765  0.00157525
          86    -6.67668     -6.6765  0.00155694
          87    -6.67598    -6.67649  0.00153905
          88    -6.67571    -6.67648  0.00152159
          89    -6.65966    -6.67629   0.0015162
          90    -6.69908    -6.67655  0.00152033
          91     -6.6828    -6.67662  0.00150518
          92    -6.67264    -6.67657  0.00148944
          93    -6.68415    -6.67665  0.00147565
          94    -6.67564    -6.67664  0.00145999
          95    -6.69609    -6.67685  0.00145891
          96    -6.67083    -6.67679  0.00144506
          97    -6.65161    -6.67653  0.00145328
          98     -6.6936     -6.6767  0.00144886
          99    -6.67764    -6.67671  0.00143425
         100    -6.67878    -6.67673  0.00142006
         101    -6.67735    -6.67674  0.00140602
         102    -6.66643    -6.67664  0.00139585
         103    -6.65437    -6.67642  0.00139894
         104     -6.7036    -6.67668  0.00140969
         105    -6.67247    -6.67664  0.00139684
         106    -6.67552    -6.67663   0.0013837
         107    -6.67986    -6.67666   0.0013711
         108    -6.67227    -6.67662  0.00135901
         109    -6.65389    -6.67641  0.00136245
         110     -6.6631    -6.67629  0.00135542
         111    -6.68177    -6.67634  0.00134411
         112    -6.66644    -6.67625  0.00133501
         113    -6.67827    -6.67627  0.00132332
         114     -6.6651    -6.67617  0.00131533
         115    -6.70072    -6.67638   0.0013211
         116    -6.66762    -6.67631  0.00131187
         117    -6.65704    -6.67614  0.00131096
         118    -6.68671    -6.67623   0.0013029
         119    -6.67244     -6.6762  0.00129234
         120    -6.67451    -6.67619  0.00128165
         121    -6.67029    -6.67614  0.00127198
         122    -6.69138    -6.67626  0.00126768
         123     -6.6776    -6.67627  0.00125742
