#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1    -5.49616    -5.49616           0
           2    -5.49372    -5.49494 0.000862088
           3    -5.49415    -5.49467 0.000614022
           4    -5.49291    -5.49423 0.000597928
           5    -5.49502    -5.49439 0.000498434
           6     -5.4949    -5.49448 0.000422632
           7    -5.49402    -5.49441  0.00036733
           8    -5.49306    -5.49424 0.000358187
           9    -5.49374    -5.49419 0.000322772
          10    -5.49329     -5.4941 0.000302757
          11    -5.49427    -5.49411 0.000275627
          12    -5.49452    -5.49415 0.000254795
          13    -5.49298    -5.49406 0.000250455
          14    -5.49263    -5.49395 0.000252428
          15    -5.49332    -5.49391 0.000239135
          16    -5.49422    -5.49393  0.00022498
          17    -5.49277    -5.49386 0.000221887
          18    -5.49258    -5.49379 0.000220693
          19    -5.49514    -5.49386 0.000220138
          20    -5.49335    -5.49384 0.000210635
          21    -5.49304     -5.4938 0.000203977
          22    -5.49205    -5.49372 0.000209552
          23     -5.4927    -5.49367 0.000205058
          24     -5.4933    -5.49366 0.000197109
          25    -5.49271    -5.49362 0.000192854
          26    -5.49358    -5.49362 0.000185443
          27    -5.49238    -5.49357 0.000184171
          28    -5.49227    -5.49353 0.000183358
          29    -5.49227    -5.49348 0.000182057
          30    -5.49295    -5.49347 0.000176863
          31    -5.49323    -5.49346 0.000171321
          32    -5.49319    -5.49345 0.000166166
          33    -5.49548    -5.49351 0.000172131
          34    -5.49274    -5.49349 0.000168543
          35    -5.49329    -5.49348 0.000163826
          36    -5.49327    -5.49348 0.000159379
          37    -5.49172    -5.49343    0.000162
          38    -5.49411    -5.49345 0.000158723
          39    -5.49354    -5.49345  0.00015467
          40    -5.49541     -5.4935 0.000158344
          41    -5.49103    -5.49344 0.000165508
          42    -5.49366    -5.49344 0.000161653
          43    -5.49349    -5.49345 0.000157897
          44    -5.49139     -5.4934 0.000161069
          45    -5.49361     -5.4934 0.000157556
          46     -5.4936    -5.49341 0.000154189
          47    -5.49248    -5.49339 0.000152168
          48    -5.49176    -5.49335 0.000152754
          49    -5.49165    -5.49332 0.000153549
          50    -5.49193    -5.49329 0.000152974
          51    -5.49095    -5.49325  0.00015673
          52    -5.49323    -5.49324 0.000153717
          53    -5.49292    -5.49324 0.000150941
          54    -5.49275    -5.49323 0.000148414
          55    -5.49275    -5.49322 0.000145973
