#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
           1     1.16604     1.16604           0
           2     1.21034     1.18819   0.0156613
           3     1.18891     1.18843   0.0104427
           4     1.20985     1.19378   0.0091015
           5     1.19753     1.19453  0.00731199
           6     1.20201     1.19578  0.00619855
           7     1.19795     1.19609  0.00532076
           8     1.20283     1.19693  0.00472197
           9     1.21583     1.19903  0.00464089
          10      1.1938     1.19851  0.00420619
          11     1.19751     1.19842  0.00382479
          12     1.21069     1.19944  0.00364023
          13     1.19431     1.19905  0.00338157
          14     1.18616     1.19813  0.00326284
          15      1.2087     1.19883  0.00312054
          16     1.19351      1.1985  0.00294318
          17     1.20771     1.19904  0.00281954
          18     1.19513     1.19882  0.00267126
          19     1.20391     1.19909  0.00254404
          20     1.20848     1.19956  0.00245979
          21     1.19171     1.19919  0.00237088
          22     1.16533     1.19765   0.0027171
          23     1.22482     1.19883  0.00284425
          24     1.19796     1.19879  0.00272597
          25     1.22555     1.19986  0.00281919
          26     1.16558     1.19854  0.00300334
          27     1.19728      1.1985  0.00289247
          28     1.21615     1.19913  0.00285705
          29     1.19496     1.19898  0.00276215
          30      1.2059     1.19921  0.00267967
          31     1.19003     1.19892  0.00260955
          32     1.19715     1.19886  0.00252859
          33     1.20377     1.19901  0.00245634
          34     1.20092     1.19907  0.00238474
          35     1.18452     1.19865  0.00235254
          36     1.20128     1.19873  0.00228832
          37     1.21056     1.19905  0.00224872
          38     1.18894     1.19878  0.00220522
          39     1.20788     1.19901  0.00216099
          40     1.21713     1.19947  0.00215391
          41     1.19197     1.19928  0.00210913
          42     1.18099     1.19885  0.00210339
          43     1.20438     1.19898  0.00205841
          44      1.2004     1.19901  0.00201188
          45     1.19957     1.19902  0.00196721
          46     1.21853     1.19945  0.00196965
          47     1.20218      1.1995   0.0019286
          48     1.18826     1.19927   0.0019026
          49     1.20364     1.19936  0.00186586
          50     1.19041     1.19918  0.00183711
          51     1.19143     1.19903  0.00180737
          52     1.19413     1.19893  0.00177507
          53     1.20071     1.19897  0.00174189
          54     1.23506     1.19963  0.00183338
          55     1.18546     1.19938  0.00181808
          56     1.19674     1.19933  0.00178622
          57     1.20426     1.19942  0.00175697
          58     1.19035     1.19926  0.00173362
          59     1.21181     1.19947  0.00171725
          60     1.17351     1.19904  0.00174229
          61     1.21149     1.19924  0.00172564
          62     1.18722     1.19905  0.00170866
          63     1.20232      1.1991  0.00168233
          64     1.20048     1.19912  0.00165618
          65     1.20826     1.19926  0.00163666
          66      1.1889     1.19911  0.00161939
          67     1.19816     1.19909  0.00159528
          68     1.21774     1.19937  0.00159521
          69     1.18338     1.19914  0.00158883
          70      1.2157     1.19937  0.00158366
          71     1.18289     1.19914  0.00157828
          72     1.19838     1.19913   0.0015564
          73     1.18945       1.199  0.00154071
          74     1.17989     1.19874  0.00154137
          75     1.20357      1.1988  0.00152216
          76     1.19278     1.19872  0.00150419
          77     1.20268     1.19878  0.00148553
          78     1.20669     1.19888  0.00146995
          79     1.20753     1.19899  0.00145542
          80     1.17866     1.19873  0.00145925
          81     1.21867     1.19898  0.00146184
          82     1.18112     1.19876  0.00146015
          83     1.20516     1.19884  0.00144459
          84      1.2098     1.19897  0.00143327
          85     1.16975     1.19862  0.00145704
          86     1.19982     1.19864  0.00144017
          87     1.20149     1.19867  0.00142399
          88      1.2166     1.19888  0.00142231
          89     1.18373      1.1987  0.00141647
          90     1.20656     1.19879  0.00140342
          91     1.20005     1.19881  0.00138806
          92     1.19375     1.19875  0.00137406
          93     1.21285      1.1989  0.00136763
          94     1.19204     1.19883  0.00135503
          95     1.20191     1.19886  0.00134115
          96     1.21366     1.19902  0.00133601
          97      1.1984     1.19901  0.00132226
          98     1.19651     1.19898  0.00130901
          99      1.2041     1.19904  0.00129681
         100     1.19874     1.19903  0.00128384
         101     1.19654     1.19901  0.00127137
         102     1.19448     1.19896  0.00125968
         103      1.2053     1.19903  0.00124895
         104      1.2106     1.19914  0.00124189
         105     1.20092     1.19915  0.00123018
         106     1.20606     1.19922   0.0012203
         107     1.18333     1.19907  0.00121789
         108     1.18475     1.19894  0.00121381
         109     1.20499     1.19899  0.00120395
         110     1.21508     1.19914  0.00120185
         111     1.17814     1.19895  0.00120582
         112     1.19744     1.19894  0.00119513
         113     1.20997     1.19903  0.00118853
         114     1.18894     1.19895   0.0011814
         115     1.19437     1.19891   0.0011718
         116     1.19767      1.1989  0.00116174
         117      1.1971     1.19888  0.00115192
         118     1.18189     1.19874  0.00115112
         119     1.20401     1.19878   0.0011423
         120     1.20573     1.19884  0.00113425
         121     1.19681     1.19882    0.001125
         122     1.20243     1.19885  0.00111616
         123     1.18463     1.19874  0.00111306
         124     1.21075     1.19883  0.00110829
         125     1.20333     1.19887  0.00110001
         126     1.20242      1.1989  0.00109164
         127     1.18981     1.19882  0.00108539
         128     1.19767     1.19882  0.00107695
         129     1.19706      1.1988  0.00106869
         130     1.20527     1.19885  0.00106162
         131     1.20695     1.19891  0.00105532
         132     1.20527     1.19896  0.00104842
         133     1.18222     1.19884  0.00104806
         134     1.20854     1.19891  0.00104274
         135     1.17367     1.19872  0.00105163
         136     1.20267     1.19875   0.0010443
         137     1.19617     1.19873  0.00103685
         138     1.22007     1.19889  0.00104081
         139     1.20763     1.19895  0.00103522
         140     1.18085     1.19882  0.00103586
         141     1.21415     1.19893  0.00103421
         142     1.19193     1.19888   0.0010281
         143     1.19351     1.19884   0.0010216
         144     1.20825     1.19891  0.00101659
         145     1.20084     1.19892  0.00100966
         146      1.1886     1.19885  0.00100522
         147     1.19599     1.19883 0.000998569
         148     1.20225     1.19885 0.000992088
         149      1.2024     1.19888 0.000985715
         150     1.20675     1.19893 0.000980541
         151     1.19917     1.19893 0.000974048
         152     1.20128     1.19895 0.000967763
         153     1.19012     1.19889 0.000963157
         154      1.2107     1.19897 0.000959949
         155     1.18718     1.19889 0.000956764
         156     1.21167     1.19897  0.00095413
         157     1.19755     1.19896 0.000948095
         158     1.17214     1.19879 0.000957175
         159     1.20928     1.19886 0.000953426
         160     1.21923     1.19899 0.000955931
         161     1.18344     1.19889 0.000954855
         162     1.19455     1.19886 0.000949337
         163     1.21782     1.19898 0.000950608
         164     1.20686     1.19903 0.000946026
         165     1.16865     1.19884 0.000958034
         166      1.2081      1.1989 0.000953885
         167     1.20087     1.19891 0.000948246
         168     1.17699     1.19878 0.000951538
         169     1.21318     1.19887 0.000949714
         170     1.19354     1.19883 0.000944644
         171     1.20769     1.19889 0.000940537
         172     1.19789     1.19888 0.000935087
         173     1.20042     1.19889 0.000929724
         174     1.20797     1.19894 0.000925844
         175     1.21378     1.19903 0.000924427
         176     1.17669      1.1989 0.000927846
         177     1.20523     1.19893 0.000923294
         178     1.20161     1.19895 0.000918229
         179     1.19229     1.19891 0.000913853
         180     1.20689     1.19896 0.000909849
         181     1.19863     1.19896 0.000904824
         182     1.18971      1.1989 0.000901277
         183     1.20645     1.19895 0.000897294
         184     1.20793     1.19899 0.000893744
         185     1.18326     1.19891 0.000892951
         186     1.19636      1.1989 0.000888255
         187     1.18426     1.19882 0.000886945
         188      1.1826     1.19873 0.000886411
         189     1.21369     1.19881 0.000885247
         190     1.21287     1.19888 0.000883674
         191     1.17906     1.19878 0.000885121
         192     1.18554     1.19871 0.000883193
         193     1.21718     1.19881 0.000883788
         194     1.18909     1.19876 0.000880649
         195     1.19315     1.19873 0.000876603
         196     1.21551     1.19881   0.0008763
         197     1.19693      1.1988 0.000871904
         198     1.18658     1.19874 0.000869682
         199     1.21441     1.19882 0.000868869
         200     1.17567     1.19871 0.000872201
         201     1.20442     1.19873 0.000868326
         202     1.20761     1.19878 0.000865139
         203     1.20267      1.1988  0.00086109
         204     1.20213     1.19881 0.000857024
         205     1.18389     1.19874 0.000855928
         206     1.19037      1.1987 0.000852738
         207     1.20411     1.19873  0.00084902
         208     1.20446     1.19875 0.000845386
         209     1.19695     1.19875 0.000841385
         210     1.20519     1.19878 0.000837938
         211     1.19995     1.19878 0.000833985
         212     1.18291     1.19871 0.000833405
         213     1.21293     1.19877 0.000832162
         214     1.21168     1.19883 0.000830458
         215     1.19521     1.19882 0.000826766
         216     1.18462     1.19875 0.000825546
         217     1.19881     1.19875 0.000821742
         218      1.1992     1.19875 0.000817975
         219     1.19159     1.19872 0.000814894
         220     1.20283     1.19874 0.000811403
         221     1.20792     1.19878 0.000808794
         222     1.18983     1.19874 0.000806155
         223     1.20773     1.19878 0.000803546
         224     1.18213     1.19871 0.000803392
         225     1.21515     1.19878 0.000803138
         226     1.19195     1.19875 0.000800153
         227     1.18984     1.19871 0.000797591
         228     1.21008     1.19876  0.00079565
         229     1.20539     1.19879 0.000792702
         230     1.20383     1.19881 0.000789558
         231      1.2054     1.19884 0.000786655
         232     1.19713     1.19883 0.000783299
         233     1.19838     1.19883  0.00077994
         234     1.19163      1.1988 0.000777213
         235     1.19777      1.1988 0.000773918
         236     1.19281     1.19877 0.000771054
         237     1.20424     1.19879 0.000768146
         238     1.18933     1.19875 0.000765947
         239     1.19878     1.19875 0.000762742
         240     1.21397     1.19882 0.000762195
         241     1.17851     1.19873 0.000763674
         242     1.19789     1.19873 0.000760527
         243     1.19968     1.19873 0.000757407
         244     1.21951     1.19882 0.000759073
         245     1.18639     1.19877 0.000757668
         246     1.19313     1.19874 0.000754935
         247     1.17892     1.19866 0.000756133
         248      1.2201     1.19875  0.00075801
         249     1.19134     1.19872 0.000755551
         250      1.1957     1.19871 0.000752625
         251      1.2046     1.19873 0.000749993
         252     1.20161     1.19874 0.000747104
         253     1.21161     1.19879  0.00074588
         254     1.19588     1.19878 0.000743031
         255     1.20431      1.1988 0.000740434
         256     1.19541     1.19879  0.00073766
         257     1.17309     1.19869  0.00074154
         258     1.21519     1.19876 0.000741418
         259     1.18979     1.19872 0.000739364
         260      1.1882     1.19868 0.000737628
         261     1.20804     1.19872 0.000735673
         262     1.21442     1.19878 0.000735301
         263     1.18559     1.19873 0.000734213
         264     1.22446     1.19882 0.000737874
         265     1.19644     1.19881 0.000735145
         266     1.18189     1.19875 0.000735128
         267      1.2066     1.19878 0.000732963
         268     1.20196     1.19879 0.000730324
         269     1.19075     1.19876  0.00072822
         270     1.19992     1.19877 0.000725536
         271     1.18932     1.19873 0.000723695
         272     1.21994     1.19881 0.000725223
         273      1.1826     1.19875 0.000724992
         274     1.20015     1.19876 0.000722364
         275     1.18443      1.1987 0.000721612
         276     1.20249     1.19872 0.000719128
         277     1.19512      1.1987 0.000716649
         278     1.20218     1.19872  0.00071418
         279     1.19842     1.19872 0.000711621
         280     1.18363     1.19866 0.000711117
         281     1.19309     1.19864 0.000708863
         282     1.22064     1.19872  0.00071063
         283      1.1887     1.19868    0.000709
         284     1.18562     1.19864 0.000707994
         285     1.19929     1.19864 0.000705514
         286     1.18081     1.19858 0.000705796
         287     1.20333     1.19859 0.000703531
         288     1.21349     1.19865 0.000702987
         289     1.18518      1.1986 0.000702097
         290     1.21286     1.19865 0.000701395
         291     1.21851     1.19872 0.000702297
         292     1.19691     1.19871 0.000699919
         293     1.19184     1.19869 0.000697923
         294     1.20233      1.1987 0.000695659
         295     1.19988      1.1987 0.000693312
         296     1.20738     1.19873 0.000691588
         297     1.18829      1.1987 0.000690154
         298     1.19632     1.19869 0.000687884
         299      1.1894     1.19866 0.000686284
         300     1.20179     1.19867 0.000684076
         301     1.19388     1.19865 0.000681988
         302     1.21848     1.19872 0.000682881
         303     1.18099     1.19866 0.000683131
         304     1.19632     1.19865 0.000680927
         305     1.22012     1.19872 0.000682321
         306     1.18053     1.19866 0.000682676
         307     1.20883      1.1987 0.000681256
         308     1.17353     1.19862 0.000683927
         309     1.21956     1.19868 0.000685066
         310     1.19101     1.19866 0.000683303
         311     1.18272     1.19861 0.000683026
         312     1.22359     1.19869 0.000685516
         313     1.21092     1.19873 0.000684438
         314     1.17767     1.19866 0.000685535
         315     1.20838     1.19869 0.000684052
         316     1.19713     1.19869 0.000681905
         317     1.18717     1.19865 0.000680721
         318     1.20094     1.19866 0.000678619
         319     1.21956     1.19872 0.000679647
         320     1.18925     1.19869 0.000678168
         321     1.18944     1.19866 0.000676668
         322     1.20041     1.19867 0.000674588
         323     1.21578     1.19872 0.000674577
         324     1.19177      1.1987 0.000672837
         325     1.18718     1.19866   0.0006717
         326     1.21247     1.19871 0.000670973
         327     1.17699     1.19864   0.0006722
         328     1.20477     1.19866  0.00067041
         329      1.1909     1.19864 0.000668787
         330     1.21385     1.19868 0.000668348
         331     1.18686     1.19865 0.000667282
         332     1.18812     1.19861 0.000666025
         333     1.19783     1.19861 0.000664029
         334     1.20118     1.19862 0.000662086
         335     1.20516     1.19864 0.000660397
         336     1.19016     1.19861 0.000658913
         337     1.20996     1.19865 0.000657817
         338     1.20324     1.19866 0.000656011
         339     1.17297     1.19859 0.000658439
         340     1.20208      1.1986 0.000656583
         341     1.20521     1.19862 0.000654943
         342     1.17798     1.19855 0.000655801
         343     1.21419      1.1986 0.000655471
         344     1.18502     1.19856 0.000654753
         345     1.17801      1.1985  0.00065556
         346     1.20352     1.19852 0.000653825
         347     1.21918     1.19858 0.000654648
         348     1.19927     1.19858  0.00065277
         349     1.19653     1.19857 0.000650926
         350     1.20782      1.1986 0.000649602
         351     1.19908      1.1986 0.000647753
         352     1.19823      1.1986 0.000645914
         353     1.21469     1.19864  0.00064569
         354      1.2039     1.19866 0.000644036
         355      1.1764      1.1986 0.000645266
         356     1.20955     1.19863 0.000644186
         357     1.20274     1.19864 0.000642485
         358     1.20183     1.19865 0.000640752
         359     1.20107     1.19865 0.000639003
         360     1.18874     1.19863 0.000637821
         361     1.21315     1.19867 0.000637323
         362     1.19505     1.19866  0.00063564
         363     1.20649     1.19868 0.000634255
         364     1.19153     1.19866 0.000632816
         365     1.19005     1.19863 0.000631522
         366     1.19865     1.19864 0.000629796
         367     1.21105     1.19867 0.000628988
         368      1.2017     1.19868 0.000627332
         369     1.19191     1.19866   0.0006259
         370     1.17204     1.19859  0.00062833
         371     1.22626     1.19866 0.000631048
         372     1.20909     1.19869 0.000629974
         373     1.18324     1.19865 0.000629645
         374     1.20101     1.19865 0.000627994
         375     1.16331     1.19856 0.000633354
         376      1.2133      1.1986 0.000632882
         377     1.20835     1.19863 0.000631732
         378     1.18695     1.19859 0.000630815
         379     1.21484     1.19864 0.000630605
         380     1.19453     1.19863 0.000629038
         381     1.18956      1.1986 0.000627837
         382     1.18042     1.19855 0.000627995
         383     1.23185     1.19864 0.000632342
         384     1.19819     1.19864 0.000630697
         385     1.18601     1.19861 0.000629911
         386     1.21692     1.19866 0.000630064
         387     1.19342     1.19864 0.000628581
         388     1.20772     1.19867 0.000627396
         389     1.18174     1.19862  0.00062729
         390     1.21476     1.19866 0.000627044
         391     1.19369     1.19865  0.00062557
         392     1.19683     1.19865 0.000623991
         393     1.20184     1.19865 0.000622456
         394     1.19187     1.19864 0.000621114
         395     1.19629     1.19863  0.00061957
         396     1.21131     1.19866 0.000618832
         397     1.20114     1.19867 0.000617305
         398      1.1883     1.19864 0.000616304
         399     1.20542     1.19866 0.000614993
         400     1.21282      1.1987 0.000614474
         401     1.17925     1.19865 0.000614853
         402     1.20023     1.19865 0.000613336
         403     1.19994     1.19865 0.000611822
         404     1.18941     1.19863 0.000610735
         405     1.19812     1.19863 0.000609228
         406     1.21832     1.19868 0.000609656
         407     1.20435     1.19869 0.000608317
         408     1.21489     1.19873 0.000608121
         409     1.18383      1.1987 0.000607724
         410     1.19708     1.19869 0.000606255
