#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1    -5.46601    -5.46601           0
           2    -5.46366    -5.46484 0.000830679
           3    -5.46402    -5.46456 0.000596936
           4     -5.4627     -5.4641 0.000603062
           5     -5.4648    -5.46424 0.000498622
           6    -5.46496    -5.46436 0.000429594
           7    -5.46419    -5.46433 0.000368902
           8    -5.46308    -5.46418 0.000354756
           9    -5.46368    -5.46412 0.000319681
          10    -5.46342    -5.46405 0.000295361
          11    -5.46251    -5.46391 0.000299975
          12    -5.46187    -5.46374 0.000319464
          13    -5.46323     -5.4637 0.000297248
          14    -5.46213    -5.46359 0.000296367
          15    -5.46232    -5.46351 0.000288368
          16    -5.46329    -5.46349 0.000270671
          17    -5.46304    -5.46346 0.000256071
          18    -5.46225     -5.4634 0.000250604
          19    -5.46398    -5.46343 0.000239311
          20    -5.46464    -5.46349 0.000234855
          21     -5.4622    -5.46343  0.00023149
          22    -5.46427    -5.46347 0.000224084
          23    -5.46246    -5.46342  0.00021857
          24    -5.46167    -5.46335  0.00022125
          25    -5.46273    -5.46332 0.000213796
          26    -5.46338    -5.46333 0.000205586
          27      -5.464    -5.46335 0.000199485
          28     -5.4635    -5.46336 0.000192431
          29    -5.46169     -5.4633 0.000194233
          30    -5.46332     -5.4633  0.00018776
          31    -5.46199    -5.46326 0.000186401
          32    -5.46083    -5.46318 0.000195431
          33     -5.4627    -5.46317 0.000190052
          34    -5.46365    -5.46318 0.000184994
          35    -5.46242    -5.46316 0.000180978
          36    -5.46192    -5.46312 0.000179194
          37    -5.46154    -5.46308  0.00017941
          38    -5.46191    -5.46305 0.000177342
          39    -5.46181    -5.46302 0.000175619
          40    -5.46384    -5.46304 0.000172433
          41    -5.46341    -5.46305 0.000168466
          42    -5.46396    -5.46307 0.000165847
          43    -5.46153    -5.46303 0.000165829
          44    -5.46201    -5.46301 0.000163675
          45    -5.46373    -5.46303 0.000160805
          46    -5.46394    -5.46305 0.000158539
          47    -5.46222    -5.46303 0.000156141
          48    -5.46256    -5.46302  0.00015319
          49    -5.46324    -5.46302 0.000150127
          50    -5.46271    -5.46302 0.000147252
          51    -5.46314    -5.46302 0.000144385
          52     -5.4627    -5.46301  0.00014174
          53     -5.4651    -5.46305 0.000144436
          54    -5.46487    -5.46309 0.000145642
          55    -5.46382     -5.4631 0.000143599
          56    -5.46233    -5.46309 0.000141692
          57    -5.46424    -5.46311 0.000140633
          58    -5.46411    -5.46312 0.000139266
          59    -5.46401    -5.46314 0.000137704
          60    -5.46373    -5.46315 0.000135765
          61    -5.46136    -5.46312 0.000136664
          62    -5.46264    -5.46311 0.000134682
          63    -5.46389    -5.46312 0.000133115
          64     -5.4632    -5.46313  0.00013104
          65    -5.46371    -5.46313 0.000129336
          66    -5.46215    -5.46312  0.00012823
          67    -5.46371    -5.46313 0.000126622
          68    -5.46413    -5.46314 0.000125605
          69    -5.46135    -5.46312 0.000126447
          70    -5.46143    -5.46309 0.000126918
          71    -5.46343     -5.4631 0.000125222
