#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
           1      1.1206      1.1206           0
           2      1.1609     1.14075   0.0142478
           3     1.14452     1.14201  0.00955394
           4     1.16182     1.14696  0.00835086
           5      1.1483     1.14723  0.00668496
           6     1.15845      1.1491  0.00582647
           7     1.15554     1.15002   0.0050662
           8     1.15079     1.15011  0.00443385
           9     1.15671     1.15085  0.00400137
          10     1.15122     1.15088  0.00360141
          11     1.15856     1.15158  0.00334093
          12     1.15776      1.1521  0.00310191
          13     1.15719     1.15249  0.00288795
          14     1.14775     1.15215  0.00270143
          15     1.13436     1.15096  0.00276938
          16     1.14013     1.15029  0.00267774
          17     1.15785     1.15073  0.00255687
          18     1.15912      1.1512  0.00245692
          19     1.13645     1.15042   0.0024471
          20     1.15652     1.15073  0.00234364
          21     1.15041     1.15071  0.00223208
          22     1.14029     1.15024  0.00218035
          23     1.16352     1.15082  0.00216064
          24     1.15894     1.15115  0.00209698
          25     1.13398     1.15047  0.00212261
          26     1.17027     1.15123   0.0021733
          27     1.14664     1.15106  0.00209944
          28     1.14324     1.15078  0.00204292
          29     1.15656     1.15098  0.00198219
          30     1.15794     1.15121  0.00192965
          31     1.14596     1.15104  0.00187482
          32     1.14403     1.15082  0.00182898
          33     1.15305     1.15089   0.0017748
          34     1.14251     1.15064  0.00173962
          35     1.15284     1.15071  0.00169104
          36     1.15074     1.15071  0.00164407
          37      1.1548     1.15082  0.00160334
          38     1.14452     1.15065  0.00156969
          39     1.15122     1.15067  0.00152951
          40     1.15865     1.15087  0.00150423
          41     1.13981      1.1506   0.0014915
          42     1.16443     1.15093  0.00149193
          43     1.13388     1.15053  0.00150895
          44     1.15359      1.1506  0.00147627
          45     1.16801     1.15099   0.0014933
          46     1.15847     1.15115  0.00146967
          47     1.14243     1.15096  0.00145006
          48     1.15388     1.15102  0.00142112
          49     1.13487     1.15069  0.00142985
          50     1.15453     1.15077  0.00140331
          51     1.18116     1.15137  0.00149698
          52     1.12564     1.15087   0.0015478
          53     1.15771       1.151  0.00152397
          54     1.16424     1.15125  0.00151533
          55     1.16026     1.15141  0.00149661
          56     1.14439     1.15129  0.00147512
          57       1.153     1.15132  0.00144955
          58     1.14845     1.15127   0.0014254
          59     1.15795     1.15138  0.00140574
          60     1.14562     1.15128  0.00138558
          61     1.15961     1.15142  0.00136957
          62     1.15568     1.15149  0.00134921
          63     1.13367     1.15121   0.0013571
          64     1.16705     1.15145  0.00135828
          65     1.16049     1.15159  0.00134448
          66      1.1548     1.15164  0.00132499
          67     1.13856     1.15145  0.00131951
          68      1.1593     1.15156  0.00130515
          69     1.14382     1.15145  0.00129105
          70     1.13722     1.15125  0.00128851
          71     1.14799      1.1512  0.00127117
          72     1.16905     1.15145  0.00127747
          73     1.15001     1.15143  0.00126012
          74     1.13254     1.15117  0.00126867
          75     1.14821     1.15113  0.00125237
          76     1.15086     1.15113   0.0012359
          77      1.1745     1.15143  0.00125657
          78     1.12894     1.15114  0.00127312
          79     1.17305     1.15142  0.00128685
          80     1.14276     1.15131  0.00127531
          81     1.15868      1.1514  0.00126281
          82     1.14042     1.15127  0.00125449
          83     1.16827     1.15148  0.00125598
          84     1.14969     1.15145  0.00124121
          85     1.15593     1.15151  0.00122772
          86      1.1773     1.15181  0.00124955
          87     1.12459     1.15149  0.00127376
          88     1.15127     1.15149  0.00125929
          89     1.13741     1.15133  0.00125504
          90     1.16653      1.1515   0.0012524
          91     1.13423     1.15131  0.00125293
          92     1.14793     1.15128  0.00123985
          93     1.15756     1.15134  0.00122836
          94     1.16378     1.15148  0.00122239
          95     1.14836     1.15144  0.00120997
          96     1.15481     1.15148  0.00119787
          97     1.16104     1.15158  0.00118957
          98     1.14121     1.15147  0.00118213
          99     1.15328     1.15149  0.00117033
         100     1.14296      1.1514  0.00116173
         101     1.14753     1.15137  0.00115086
         102     1.14642     1.15132   0.0011406
         103     1.12829     1.15109  0.00115122
         104     1.17982     1.15137  0.00117283
         105     1.16534      1.1515  0.00116918
         106     1.14708     1.15146   0.0011589
         107     1.14536      1.1514  0.00114947
         108     1.13525     1.15125  0.00114851
         109     1.15849     1.15132  0.00113989
         110      1.1489      1.1513  0.00112974
         111     1.15532     1.15133  0.00112015
         112     1.14192     1.15125   0.0011133
         113     1.14857     1.15123   0.0011037
         114     1.15494     1.15126   0.0010945
         115     1.14845     1.15123  0.00108525
         116     1.18227      1.1515  0.00110838
         117     1.12997     1.15132  0.00111408
