#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1    -3.42405    -3.42405           0
           2    -3.42335     -3.4237 0.000247726
           3    -3.42257    -3.42332 0.000348497
           4    -3.42105    -3.42276 0.000556282
           5    -3.42269    -3.42274 0.000445191
           6    -3.42334    -3.42284 0.000382147
           7    -3.42413    -3.42303 0.000368964
           8    -3.42338    -3.42307 0.000325532
           9    -3.42635    -3.42343 0.000449081
          10    -3.42445    -3.42354 0.000415508
