#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
           1  -0.0339838  -0.0339838           0
           2  -0.0505874  -0.0422856  0.00587025
           3   -0.107227  -0.0639327   0.0181029
           4   -0.190042  -0.0954599   0.0304928
           5   -0.241085   -0.124585   0.0356888
           6   -0.273303   -0.149371   0.0373695
           7    -0.29278   -0.169858   0.0372255
           8   -0.310798   -0.187476   0.0365039
           9   -0.338866   -0.204297   0.0361162
          10   -0.388506   -0.222718   0.0369045
          11   -0.396588   -0.238524   0.0367791
          12   -0.362341   -0.248842   0.0351317
          13   -0.347779   -0.256453   0.0332434
          14   -0.376927   -0.265058   0.0319632
          15   -0.362323   -0.271542    0.030483
          16   -0.367061   -0.277512   0.0291565
          17   -0.371679   -0.283052   0.0279627
          18   -0.335531   -0.285967   0.0265607
          19   -0.315743   -0.287534    0.025209
          20   -0.350286   -0.290672    0.024143
          21   -0.381989    -0.29502   0.0233817
          22   -0.374104   -0.298615   0.0225935
          23   -0.342955   -0.300543   0.0216933
          24   -0.289123   -0.300067   0.0207946
          25   -0.284956   -0.299463   0.0199716
          26   -0.325567   -0.300467   0.0192287
          27   -0.411093   -0.304564    0.018948
          28    -0.41871    -0.30864   0.0187047
          29   -0.422211   -0.312557   0.0184651
          30   -0.439407   -0.316785   0.0183274
          31   -0.439798   -0.320753   0.0181607
          32   -0.399132   -0.323203   0.0177575
          33   -0.411149   -0.325868   0.0174183
          34   -0.421501    -0.32868   0.0171316
          35   -0.430074   -0.331577   0.0168853
          36   -0.441897   -0.334642    0.016692
          37    -0.44309   -0.337573   0.0164962
          38   -0.405549   -0.339362   0.0161588
          39   -0.375328   -0.340284   0.0157707
          40   -0.377259   -0.341208   0.0154035
          41   -0.384004   -0.342252   0.0150632
          42   -0.396653   -0.343547   0.0147601
          43   -0.395402   -0.344753    0.014466
          44   -0.403251   -0.346083   0.0141982
          45   -0.418996   -0.347703   0.0139748
          46   -0.431819   -0.349532   0.0137902
          47   -0.418431   -0.350998   0.0135744
          48   -0.428767   -0.352618    0.013388
          49   -0.428708   -0.354171   0.0132045
          50   -0.405837   -0.355204   0.0129808
          51   -0.400952   -0.356101   0.0127572
          52    -0.40536   -0.357048    0.012547
          53   -0.390656   -0.357682   0.0123263
          54   -0.374655   -0.357997    0.012102
          55   -0.359109   -0.358017    0.011882
          56   -0.393458    -0.35865   0.0116867
          57   -0.398284   -0.359345   0.0115023
          58   -0.386432   -0.359812   0.0113135
          59   -0.427991   -0.360968   0.0111806
          60   -0.443524   -0.362344   0.0110786
          61   -0.436614   -0.363561   0.0109637
          62   -0.410897   -0.364325   0.0108134
          63   -0.407293   -0.365007   0.0106632
          64    -0.43181    -0.36605   0.0105476
          65    -0.44562   -0.367275   0.0104561
          66   -0.429866   -0.368223   0.0103406
          67   -0.439865   -0.369292   0.0102414
          68   -0.478426   -0.370897   0.0102158
          69    -0.47396   -0.372391   0.0101763
          70    -0.45418   -0.373559   0.0100978
          71   -0.428193   -0.374329  0.00998485
          72   -0.410723   -0.374834  0.00985896
          73   -0.396954   -0.375137  0.00972856
          74   -0.411414   -0.375627  0.00960943
          75    -0.43431    -0.37641  0.00951311
          76    -0.41155   -0.376872  0.00939917
          77   -0.388747   -0.377026  0.00927837
          78   -0.358776   -0.376793  0.00916236
          79   -0.377729   -0.376804  0.00904639
          80   -0.404203   -0.377147  0.00893979
          81   -0.380955   -0.377194  0.00882955
          82   -0.386168   -0.377303  0.00872255
          83   -0.396889   -0.377539  0.00862065
          84   -0.387769   -0.377661  0.00851888
          85   -0.418899   -0.378146  0.00843246
          86   -0.426298   -0.378706  0.00835298
          87   -0.433991   -0.379342   0.0082811
          88   -0.423281   -0.379841  0.00820204
          89    -0.40034   -0.380071  0.00811311
          90   -0.397472   -0.380265  0.00802527
          91   -0.425844   -0.380765   0.0079527
          92   -0.380472   -0.380762  0.00786626
          93   -0.390118   -0.380863  0.00778232
          94   -0.404092    -0.38111  0.00770345
          95   -0.387273   -0.381175  0.00762263
          96   -0.352397   -0.380875  0.00754912
          97   -0.353628   -0.380594  0.00747652
          98   -0.395381   -0.380745  0.00740175
          99   -0.460029   -0.381546  0.00737018
         100   -0.473044   -0.382461  0.00735306
         101   -0.455805   -0.383187  0.00731603
         102   -0.455692   -0.383898  0.00727875
         103   -0.420094   -0.384249  0.00721656
         104   -0.392062   -0.384324  0.00714756
         105   -0.368661   -0.384175  0.00708105
         106    -0.36796   -0.384022   0.0070159
         107   -0.402371   -0.384194  0.00695242
         108    -0.41002   -0.384433  0.00689216
         109   -0.401693   -0.384591  0.00683075
         110   -0.387995   -0.384622  0.00676872
         111   -0.396331   -0.384728  0.00670856
         112   -0.400176   -0.384866  0.00665008
         113   -0.388502   -0.384898  0.00659131
         114   -0.384128   -0.384891  0.00653349
         115   -0.407516   -0.385088  0.00647964
         116   -0.422272   -0.385408  0.00643171
         117   -0.435725   -0.385838   0.0063911
         118   -0.443571   -0.386328  0.00635564
         119   -0.454853   -0.386903  0.00632826
         120   -0.469022   -0.387588  0.00631242
         121   -0.498554   -0.388505  0.00632651
         122   -0.495107   -0.389379  0.00633471
         123   -0.454808   -0.389911   0.0063055
         124   -0.441161   -0.390324  0.00626819
         125   -0.465474   -0.390925   0.0062468
         126   -0.470789   -0.391559   0.0062293
         127   -0.450773   -0.392025  0.00619768
         128   -0.461283   -0.392566  0.00617283
         129     -0.4356     -0.3929  0.00613399
         130   -0.436836   -0.393238  0.00609611
         131   -0.431643   -0.393531  0.00605662
         132   -0.413828   -0.393685  0.00601268
         133   -0.411518   -0.393819  0.00596897
         134   -0.406848   -0.393916  0.00592522
         135   -0.402269   -0.393978  0.00588165
         136   -0.374013   -0.393831  0.00584023
         137   -0.369103   -0.393651  0.00580039
         138   -0.389266   -0.393619  0.00575845
         139   -0.423006    -0.39383   0.0057209
         140   -0.452896   -0.394252  0.00569557
         141   -0.462614   -0.394737  0.00567578
         142   -0.429541   -0.394982   0.0056411
         143   -0.435746   -0.395267  0.00560885
         144   -0.434387   -0.395539  0.00557647
         145    -0.38848    -0.39549  0.00553822
         146   -0.387895   -0.395438  0.00550054
         147   -0.376577    -0.39531  0.00546461
         148   -0.387091   -0.395254  0.00542797
         149   -0.389042   -0.395213   0.0053917
         150   -0.379745    -0.39511  0.00535674
         151   -0.402916   -0.395161  0.00532152
         152   -0.427439   -0.395374  0.00529074
         153   -0.443308   -0.395687  0.00526543
         154   -0.433345   -0.395931  0.00523692
         155   -0.392492   -0.395909  0.00520318
         156   -0.398377   -0.395925  0.00516985
         157   -0.449347   -0.396265   0.0051481
         158   -0.440336   -0.396544  0.00512307
         159    -0.41053   -0.396632  0.00509161
         160   -0.390335   -0.396593  0.00505994
         161   -0.386345   -0.396529  0.00502891
         162   -0.397224   -0.396533  0.00499787
         163   -0.373262   -0.396391  0.00496924
         164   -0.365714   -0.396204  0.00494246
         165    -0.37832   -0.396095   0.0049137
         166   -0.400249    -0.39612  0.00488416
         167   -0.433366   -0.396343     0.00486
         168   -0.447464   -0.396648  0.00484059
         169   -0.442822   -0.396921  0.00481965
         170   -0.456564   -0.397272  0.00480406
         171    -0.44242   -0.397536  0.00478321
         172    -0.43124   -0.397732  0.00475941
         173   -0.475032   -0.398178  0.00475283
         174    -0.47224   -0.398604  0.00474454
         175   -0.456602   -0.398936  0.00472899
         176    -0.42666   -0.399093  0.00470474
         177   -0.409936   -0.399154  0.00467856
         178   -0.410715   -0.399219  0.00465272
         179   -0.449279   -0.399499  0.00463513
         180   -0.454857   -0.399806  0.00461957
         181   -0.479667   -0.400248  0.00461507
         182   -0.463479   -0.400595  0.00460277
         183   -0.455889   -0.400897  0.00458753
         184    -0.48585   -0.401359  0.00458577
         185   -0.488826   -0.401832  0.00458529
         186   -0.470789   -0.402202   0.0045756
         187   -0.462431   -0.402525  0.00456245
         188   -0.452408    -0.40279  0.00454589
         189   -0.463695   -0.403112  0.00453325
         190   -0.494403   -0.403593  0.00453478
         191   -0.482976   -0.404008  0.00453004
         192   -0.450094   -0.404248   0.0045128
         193   -0.400387   -0.404228  0.00448947
         194   -0.401718   -0.404215  0.00446634
         195   -0.428682   -0.404341   0.0044452
         196   -0.442479   -0.404535  0.00442678
         197   -0.421525   -0.404622  0.00440515
         198   -0.370889   -0.404451  0.00438619
         199   -0.350859   -0.404182  0.00437241
         200   -0.384977   -0.404086   0.0043516
         201   -0.397829   -0.404055  0.00433006
         202   -0.392347   -0.403997  0.00430902
         203    -0.37366   -0.403847  0.00429038
         204   -0.375105   -0.403707  0.00427166
         205   -0.403549   -0.403706  0.00425083
         206   -0.370428   -0.403544  0.00423326
         207   -0.343529   -0.403254  0.00422272
         208   -0.354731   -0.403021  0.00420886
         209   -0.388849   -0.402953  0.00418927
         210   -0.381054   -0.402849  0.00417062
         211   -0.403219   -0.402851  0.00415085
         212   -0.398846   -0.402832  0.00413132
         213   -0.399576   -0.402816  0.00411195
         214   -0.409346   -0.402847  0.00409285
         215   -0.387227   -0.402774  0.00407446
         216   -0.371884   -0.402631   0.0040581
         217   -0.400404   -0.402621  0.00403941
         218   -0.428768   -0.402741  0.00402266
         219   -0.406464   -0.402758  0.00400433
         220   -0.431399   -0.402888  0.00398825
         221   -0.452737   -0.403114  0.00397657
         222   -0.470523   -0.403417  0.00397024
         223   -0.459327   -0.403668  0.00396034
         224   -0.453247   -0.403889  0.00394884
         225   -0.454919   -0.404116   0.0039378
         226   -0.487974   -0.404487  0.00393782
         227   -0.474638   -0.404796  0.00393258
         228    -0.42186   -0.404871  0.00391604
         229   -0.402352    -0.40486  0.00389896
         230   -0.400673   -0.404842  0.00388205
         231   -0.380111   -0.404735  0.00386672
         232    -0.39459   -0.404691   0.0038503
         233   -0.406719     -0.4047  0.00383378
         234   -0.411335   -0.404728   0.0038175
