#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
           1     1.96055     1.96055           0
           2     1.67236     1.81645    0.101889
           3     1.67887     1.77059   0.0775629
           4     1.69963     1.75285   0.0601667
           5     1.69314     1.74091   0.0493044
           6     1.69338     1.73299   0.0417185
           7     1.65478     1.72182   0.0372246
           8     1.67833     1.71638    0.032966
           9      1.6826     1.71263    0.029516
          10     1.73161     1.71453   0.0266254
          11     1.62214     1.70613   0.0254952
          12     1.66105     1.70237   0.0236457
          13     1.77298      1.7078   0.0224419
          14     1.67849     1.70571   0.0209363
          15     1.66285     1.70285   0.0197345
          16     1.64413     1.69918   0.0188393
          17     1.70456      1.6995   0.0177337
          18     1.70244     1.69966   0.0167493
          19     1.70535     1.69996   0.0158704
          20     1.69098     1.69951   0.0150833
          21     1.61833     1.69565   0.0148522
          22      1.6515     1.69364    0.014312
          23     1.59652     1.68942    0.014299
          24     1.63485     1.68714   0.0138828
          25     1.67805     1.68678   0.0133323
          26     1.71743     1.68796   0.0128715
          27     1.62366     1.68558   0.0126132
          28     1.65873     1.68462   0.0121991
          29     1.62091     1.68242   0.0119746
          30      1.7084     1.68329   0.0116067
          31     1.65593      1.6824   0.0112658
          32     1.66024     1.68171    0.010935
          33     1.64522     1.68061   0.0106594
          34     1.62809     1.67906   0.0104572
          35     1.69491     1.67951   0.0101683
          36     1.67282     1.67933   0.0098875
          37      1.6518     1.67858  0.00964822
          38     1.73192     1.67999  0.00949586
          39     1.67092     1.67976  0.00925523
          40     1.71585     1.68066  0.00906774
          41     1.68906     1.68086  0.00884889
          42     1.69619     1.68123  0.00864572
          43     1.60539     1.67946  0.00862265
          44     1.65945     1.67901  0.00843867
          45     1.68651     1.67918  0.00825279
          46     1.66039     1.67877  0.00808349
          47      1.6538     1.67824  0.00792893
          48     1.70342     1.67876  0.00778108
          49     1.66266     1.67843  0.00762922
          50     1.63399     1.67754  0.00752825
          51     1.66689     1.67733  0.00738353
          52     1.65159     1.67684  0.00725812
          53     1.64317      1.6762  0.00714892
          54     1.62769     1.67531  0.00707277
          55     1.71159     1.67597  0.00697487
          56     1.66534     1.67578   0.0068529
          57     1.61667     1.67474  0.00681067
          58     1.59405     1.67335  0.00683387
          59     1.64643     1.67289  0.00673325
          60     1.66394     1.67274  0.00662268
          61     1.66887     1.67268  0.00651442
          62      1.6762     1.67274  0.00640959
          63     1.67589     1.67279  0.00630805
          64     1.69171     1.67308  0.00621641
          65     1.56548     1.67143  0.00633735
          66     1.71312     1.67206  0.00627274
          67     1.66344     1.67193  0.00618043
          68     1.64159     1.67148  0.00610563
          69     1.69258     1.67179  0.00602479
          70     1.60093     1.67078  0.00602317
          71     1.67064     1.67077  0.00593833
          72     1.60919     1.66992  0.00591715
          73     1.72408     1.67066  0.00588241
          74      1.7119     1.67122  0.00582927
          75     1.68672     1.67142  0.00575521
          76     1.70064     1.67181   0.0056923
          77     1.66574     1.67173  0.00561892
          78     1.65091     1.67146  0.00555322
          79     1.71905     1.67207   0.0055155
          80     1.65885      1.6719  0.00544903
          81     1.69083     1.67213  0.00538677
          82     1.63484     1.67168  0.00534024
          83     1.57212     1.67048  0.00540894
          84     1.66499     1.67041  0.00534494
          85     1.72031       1.671  0.00531419
          86      1.6669     1.67095  0.00525261
          87     1.70211     1.67131  0.00520443
          88     1.74615     1.67216  0.00521431
          89     1.67272     1.67217  0.00515573
          90     1.65255     1.67195  0.00510304
          91     1.66496     1.67187  0.00504754
          92     1.63221     1.67144  0.00501105
          93     1.67379     1.67147  0.00495724
          94     1.63511     1.67108  0.00491957
          95     1.64959     1.67086  0.00487298
          96     1.64098     1.67054  0.00483215
          97     1.73348     1.67119  0.00482569
          98     1.64604     1.67094  0.00478327
          99      1.6261     1.67048  0.00475635
         100     1.66892     1.67047  0.00470881
         101     1.66324      1.6704  0.00466273
         102     1.61959      1.6699  0.00464355
         103     1.60673     1.66928   0.0046388
         104     1.71538     1.66973  0.00461532
         105     1.69311     1.66995  0.00457673
         106     1.61567     1.66944  0.00456212
         107     1.71899      1.6699  0.00454293
         108     1.70572     1.67023  0.00451295
         109     1.67624     1.67029  0.00447188
         110     1.64708     1.67008  0.00443621
         111     1.70982     1.67043  0.00441066
         112     1.69223     1.67063  0.00437557
         113     1.60365     1.67004  0.00437681
         114     1.68797     1.67019  0.00434125
         115     1.64455     1.66997  0.00430922
         116     1.73256     1.67051  0.00430572
         117     1.69116     1.67069  0.00427254
         118     1.64094     1.67044  0.00424376
         119     1.68846     1.67059   0.0042108
         120     1.70056     1.67084  0.00418311
         121     1.73531     1.67137  0.00418233
         122     1.67634     1.67141  0.00414825
         123     1.65543     1.67128  0.00411656
         124     1.65612     1.67116  0.00408518
         125     1.70905     1.67146  0.00406373
         126     1.65881     1.67136  0.00403272
         127     1.67883     1.67142  0.00400139
         128     1.71776     1.67178  0.00398648
         129     1.69397     1.67195  0.00395928
         130     1.68309     1.67204  0.00392975
         131     1.61342     1.67159  0.00392515
         132      1.6103     1.67113  0.00392278
         133     1.63883     1.67088  0.00390079
         134     1.63284      1.6706    0.003882
         135     1.66302     1.67054  0.00385365
         136     1.70957     1.67083  0.00383599
         137     1.77133     1.67156   0.0038775
         138     1.69007      1.6717  0.00385172
         139     1.65088     1.67155  0.00382692
         140     1.63886     1.67132   0.0038067
         141     1.71011     1.67159  0.00378963
         142     1.68291     1.67167  0.00376378
         143     1.60155     1.67118  0.00376927
         144     1.62839     1.67088  0.00375479
         145     1.64088     1.67068  0.00373459
         146     1.71637     1.67099   0.0037221
         147     1.72101     1.67133   0.0037123
         148     1.65409     1.67121  0.00368904
         149     1.64491     1.67104   0.0036685
         150     1.62544     1.67073  0.00365662
         151      1.6123     1.67035  0.00365282
         152     1.67394     1.67037  0.00362887
         153     1.69522     1.67053  0.00360878
         154     1.69744     1.67071  0.00358958
         155     1.71372     1.67098  0.00357713
         156     1.71391     1.67126  0.00356477
         157     1.73891     1.67169  0.00356801
         158     1.72189     1.67201  0.00355954
         159     1.62533     1.67171  0.00354924
         160     1.74333     1.67216  0.00355517
         161      1.6599     1.67209   0.0035339
         162       1.665     1.67204  0.00351236
         163     1.65578     1.67194  0.00349223
         164     1.65206     1.67182  0.00347304
         165     1.65142      1.6717  0.00345419
         166     1.69806     1.67186  0.00343703
         167     1.65983     1.67178  0.00341721
         168     1.70889       1.672  0.00340399
         169     1.66089     1.67194  0.00338449
         170     1.68903     1.67204  0.00336607
         171     1.67514     1.67206  0.00334644
         172      1.6366     1.67185  0.00333332
         173     1.68357     1.67192  0.00331474
         174     1.69057     1.67203  0.00329743
         175     1.66102     1.67196  0.00327918
         176     1.65401     1.67186  0.00326214
         177     1.61205     1.67152  0.00326116
         178     1.71438     1.67176  0.00325172
         179     1.64051     1.67159  0.00323824
         180     1.67248     1.67159  0.00322025
         181     1.67203      1.6716  0.00320246
         182     1.59163     1.67116  0.00321486
         183     1.59812     1.67076  0.00322197
         184     1.61467     1.67045  0.00321885
         185     1.67363     1.67047  0.00320149
         186     1.68453     1.67055  0.00318517
         187     1.62163     1.67028  0.00317887
         188     1.74768      1.6707   0.0031885
         189     1.72999     1.67101  0.00318703
         190     1.58941     1.67058  0.00319906
         191      1.7146     1.67081  0.00319061
         192     1.60729     1.67048  0.00319109
         193      1.6145     1.67019  0.00318772
         194     1.58366     1.66974  0.00320234
         195     1.64561     1.66962  0.00318831
         196     1.61244     1.66933  0.00318536
         197     1.66845     1.66932  0.00316919
         198      1.7004     1.66948  0.00315707
         199     1.68111     1.66954  0.00314175
         200     1.66287     1.66951  0.00312622
         201     1.63404     1.66933  0.00311564
         202      1.6441     1.66921  0.00310272
         203     1.70315     1.66937  0.00309194
         204     1.67249     1.66939  0.00307682
         205     1.74452     1.66975  0.00308356
