#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
           1    -5.31149    -5.31149           0
           2     -5.0191    -5.16529    0.103376
           3    -5.02627    -5.11895   0.0786212
           4    -5.04792    -5.10119   0.0609385
           5     -5.0404    -5.08903   0.0499492
           6    -5.04169    -5.08114    0.042243
           7    -5.00355    -5.07006   0.0376345
           8    -5.02691    -5.06467   0.0333145
           9    -5.03049    -5.06087   0.0298286
          10    -5.08154    -5.06293   0.0269172
          11    -4.97153    -5.05463   0.0257208
          12    -5.00802    -5.05074   0.0238688
          13    -5.12399    -5.05638    0.022688
          14    -5.02948    -5.05446   0.0211486
          15    -5.01283    -5.05168     0.01992
          16    -4.99194    -5.04795   0.0190217
          17    -5.05209    -5.04819   0.0179043
          18    -5.04974    -5.04828   0.0169098
          19    -5.05453    -5.04861    0.016023
          20    -5.04005    -5.04818   0.0152276
          21    -4.96463     -5.0442   0.0150131
          22      -4.996    -5.04201   0.0144897
          23    -4.94549    -5.03781   0.0144546
          24    -4.98297    -5.03553   0.0140318
          25    -5.02554    -5.03513   0.0134762
          26    -5.06345    -5.03622   0.0130018
          27    -4.96808    -5.03369   0.0127628
          28    -5.00106    -5.03253   0.0123601
          29     -4.9658    -5.03023   0.0121462
          30    -5.05762    -5.03114   0.0117756
          31    -5.00603    -5.03033   0.0114236
          32    -5.00962    -5.02968   0.0110849
          33    -4.99194    -5.02854   0.0108079
          34    -4.97446    -5.02695   0.0106064
          35    -5.03956    -5.02731   0.0103095
          36    -5.02012    -5.02711    0.010025
          37    -4.99839    -5.02633  0.00978408
          38    -5.08293    -5.02782  0.00963931
          39    -5.01828    -5.02758  0.00939526
          40    -5.06351    -5.02848  0.00920322
          41    -5.03685    -5.02868  0.00898101
          42    -5.04608    -5.02909  0.00877673
          43    -4.95464    -5.02736  0.00874176
          44    -5.00798    -5.02692  0.00855417
          45    -5.03304    -5.02706  0.00836516
          46    -5.00617     -5.0266  0.00819562
          47     -5.0007    -5.02605  0.00803977
          48    -5.04859    -5.02652  0.00788597
          49    -5.01073     -5.0262  0.00773162
          50    -4.97974    -5.02527  0.00763261
          51    -5.01346    -5.02504  0.00748647
          52    -4.99515    -5.02447  0.00736452
          53    -4.98714    -5.02376  0.00725916
          54     -4.9757    -5.02287  0.00717909
          55    -5.06092    -5.02356  0.00708181
          56    -5.01431     -5.0234  0.00695728
          57    -4.96314    -5.02234  0.00691507
          58    -4.94079    -5.02093  0.00693732
          59    -4.99654    -5.02052  0.00683205
          60    -5.01261    -5.02039  0.00671946
          61    -5.02022    -5.02039   0.0066093
          62    -5.02281    -5.02043  0.00650282
          63    -5.02348    -5.02047  0.00639978
          64    -5.03901    -5.02076  0.00630633
          65    -4.91281     -5.0191  0.00642427
          66    -5.06145    -5.01974  0.00635889
          67    -5.01011     -5.0196  0.00626561
          68    -4.98998    -5.01916  0.00618859
          69    -5.04186    -5.01949  0.00610763
          70    -4.94927    -5.01849  0.00610221
          71    -5.02012    -5.01851  0.00601631
          72     -4.9578    -5.01767  0.00599156
          73     -5.0738    -5.01844  0.00595861
          74     -5.0585    -5.01898  0.00590264
          75     -5.0343    -5.01918  0.00582747
          76    -5.04709    -5.01955  0.00576235
          77    -5.01454    -5.01949  0.00568788
          78    -4.99951    -5.01923  0.00562072
          79    -5.06696    -5.01983  0.00558195
          80    -5.00753    -5.01968  0.00551429
          81    -5.03966    -5.01993  0.00545173
          82    -4.98124    -5.01946  0.00540562
          83    -4.91886    -5.01824  0.00547469
          84    -5.01534    -5.01821  0.00540962
          85    -5.07183    -5.01884  0.00538263
          86    -5.01369    -5.01878  0.00532038
          87    -5.04869    -5.01912  0.00527032
          88    -5.09412    -5.01998  0.00527889
          89    -5.02236       -5.02  0.00521965
          90     -4.9994    -5.01977  0.00516667
          91    -5.01346     -5.0197  0.00511036
          92    -4.97906    -5.01926  0.00507387
          93     -5.0221    -5.01929  0.00501941
          94    -4.98655    -5.01895  0.00497808
          95    -4.99806    -5.01873  0.00493053
          96    -4.98843    -5.01841  0.00488927
          97    -5.08361    -5.01908  0.00488485
          98    -4.99065    -5.01879  0.00484362
          99    -4.97396    -5.01834  0.00481582
         100    -5.01487     -5.0183  0.00476778
         101    -5.00648    -5.01819  0.00472201
         102     -4.9665    -5.01768  0.00470283
         103    -4.95716    -5.01709  0.00469374
         104    -5.06532    -5.01756  0.00467146
         105    -5.04375    -5.01781  0.00463363
         106    -4.96409     -5.0173  0.00461754
         107    -5.06852    -5.01778  0.00459913
         108    -5.05693    -5.01814  0.00457081
         109      -5.027    -5.01822   0.0045296
         110    -4.99832    -5.01804  0.00449203
         111    -5.06019    -5.01842  0.00446759
         112    -5.04049    -5.01862  0.00443204
         113    -4.95369    -5.01804  0.00442991
         114    -5.03611     -5.0182  0.00439389
         115    -4.99333    -5.01799    0.004361
         116    -5.08208    -5.01854  0.00435826
         117    -5.04065    -5.01873  0.00432511
         118    -4.99212     -5.0185  0.00429433
         119    -5.03834    -5.01867  0.00426148
         120    -5.04875    -5.01892  0.00423333
         121    -5.08475    -5.01946  0.00423316
         122    -5.02393     -5.0195  0.00419862
         123    -5.00281    -5.01936  0.00416668
         124    -5.00516    -5.01925  0.00413465
         125    -5.05944    -5.01957  0.00411405
         126    -5.00839    -5.01948  0.00408236
         127    -5.02888    -5.01956  0.00405089
         128    -5.06934    -5.01994  0.00403787
         129    -5.04526    -5.02014  0.00401133
         130    -5.03152    -5.02023  0.00398143
         131    -4.96088    -5.01978  0.00397673
         132     -4.9581    -5.01931  0.00397396
         133    -4.98472    -5.01905  0.00395258
         134    -4.97998    -5.01876  0.00393382
         135    -5.00892    -5.01868  0.00390536
