#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
           1        1.09        1.09           0
           2        1.09        1.09           0
           3        1.09        1.09           0
           4        1.09        1.09           0
           5        1.09        1.09           0
           6        1.09        1.09 8.60319e-09
           7        1.09        1.09 7.96501e-09
           8        1.09        1.09 7.45058e-09
           9        1.09        1.09 7.02447e-09
          10        1.09        1.09 4.71216e-09
          11        1.09        1.09 4.49287e-09
          12        1.09        1.09 4.30159e-09
          13        1.09        1.09 4.13284e-09
          14        1.09        1.09  3.9825e-09
          15        1.09        1.09 5.44113e-09
          16        1.09        1.09 5.26836e-09
          17        1.09        1.09 5.11106e-09
          18        1.09        1.09 3.51224e-09
          19        1.09        1.09 3.41856e-09
          20        1.09        1.09   3.332e-09
